,name,age,height,position,foot,date,mv
23580,luca-zaghini,17.0,182,Defender - Centre-Back,left,2020-09-01,-
23581,luca-zaghini,16.0,182,Defender - Centre-Back,left,2019-07-01,-
23582,luca-zaghini,15.0,182,Defender - Centre-Back,left,2018-07-01,-
23583,lucas-leiva,30.0,179,Midfielder - Defensive Midfield,right,2017-07-18,£6.30m
23584,lucas-leiva,20.0,179,Midfielder - Defensive Midfield,right,2007-07-01,£5.40m
23585,lucas-leiva,18.0,179,Midfielder - Defensive Midfield,right,2005-01-01,-
23586,ludovico-ricci,19.0,186,Defender - Centre-Back,left,2020-06-30,£68Th.
23587,ludovico-ricci,19.0,186,Defender - Centre-Back,left,2020-01-31,-
23588,ludovico-ricci,18.0,186,Defender - Centre-Back,left,2019-03-28,-
23589,ludovico-ricci,18.0,186,Defender - Centre-Back,left,2019-03-11,-
23590,ludovico-ricci,17.0,186,Defender - Centre-Back,left,2018-07-01,-
23591,luis-alberto,24.0,183,Midfielder - Attacking Midfield,right,2016-08-31,£3.60m
23592,luis-alberto,24.0,183,Midfielder - Attacking Midfield,right,2016-06-30,£3.60m
23593,luis-alberto,23.0,183,Midfielder - Attacking Midfield,right,2015-07-06,£2.25m
23594,luis-alberto,23.0,183,Midfielder - Attacking Midfield,right,2015-06-30,£3.15m
23595,luis-alberto,22.0,183,Midfielder - Attacking Midfield,right,2014-07-01,£5.40m
23596,luis-alberto,21.0,183,Midfielder - Attacking Midfield,right,2013-07-01,£4.50m
23597,luis-alberto,21.0,183,Midfielder - Attacking Midfield,right,2013-06-30,£4.50m
23598,luis-alberto,20.0,183,Midfielder - Attacking Midfield,right,2012-08-06,£450Th.
23599,luis-alberto,19.0,183,Midfielder - Attacking Midfield,right,2011-07-01,-
23600,luis-alberto,18.0,183,Midfielder - Attacking Midfield,right,2010-07-01,-
23601,luiz-felipe,20.0,187,Defender - Centre-Back,right,2017-06-30,£180Th.
23602,luiz-felipe,19.0,187,Defender - Centre-Back,right,2016-08-31,£45Th.
23603,luiz-felipe,19.0,187,Defender - Centre-Back,right,2016-08-30,£45Th.
23604,manuel-lazzari,25.0,174,Midfielder - Right Midfield,right,2019-07-12,£16.20m
23605,manuel-lazzari,19.0,174,Midfielder - Right Midfield,right,2013-07-12,-
23606,manuel-lazzari,18.0,174,Midfielder - Right Midfield,right,2012-07-01,-
23607,manuel-lazzari,17.0,174,Midfielder - Right Midfield,right,2011-07-01,-
23608,marco-alia,20.0,185,Goalkeeper,right,2020-09-01,£90Th.
23609,marco-alia,17.0,185,Goalkeeper,right,2017-07-01,-
23610,marco-bertini,17.0,185,Midfielder - Defensive Midfield,right,2019-07-01,-
23611,marco-parolo,29.0,184,Midfielder - Central Midfield,right,2014-07-01,£5.40m
23612,marco-parolo,28.0,184,Midfielder - Central Midfield,right,2013-07-01,£4.05m
23613,marco-parolo,28.0,184,Midfielder - Central Midfield,right,2013-06-30,£4.05m
23614,marco-parolo,27.0,184,Midfielder - Central Midfield,right,2012-07-07,£4.05m
23615,marco-parolo,24.0,184,Midfielder - Central Midfield,right,2009-08-01,-
23616,marco-parolo,24.0,184,Midfielder - Central Midfield,right,2009-07-01,-
23617,marco-parolo,23.0,184,Midfielder - Central Midfield,right,2008-07-01,-
23618,marco-parolo,22.0,184,Midfielder - Central Midfield,right,2007-07-01,-
23619,marco-parolo,20.0,184,Midfielder - Central Midfield,right,2005-07-01,-
23620,marco-parolo,19.0,184,Midfielder - Central Midfield,right,2004-07-01,-
23621,marzio-pica,17.0,184,Defender - Centre-Back,right,2019-07-01,-
23622,massimo-zilli,18.0,184,Forward - Centre-Forward,right,2020-09-23,-
23623,massimo-zilli,17.0,184,Forward - Centre-Forward,right,2019-07-01,-
23624,massimo-zilli,16.0,184,Forward - Centre-Forward,right,2018-07-01,-
23625,massimo-zilli,15.0,184,Forward - Centre-Forward,right,2017-08-24,-
23626,mattia-marini,19.0,173,Defender - Left-Back,left,2020-09-22,£45Th.
23627,mattia-marini,19.0,173,Defender - Left-Back,left,2020-06-30,£45Th.
23628,mattia-marini,17.0,173,Defender - Left-Back,left,2018-09-01,-
23629,mattia-marocco,20.0,194,Goalkeeper,left,2021-06-30,-
23630,mattia-marocco,19.0,194,Goalkeeper,left,2020-08-12,-
23631,mattia-marocco,17.0,194,Goalkeeper,left,2018-07-19,-
23632,mattia-novella,19.0,194,Defender - Right-Back,left,2020-01-31,-
23633,mattia-novella,17.0,194,Defender - Right-Back,left,2018-02-12,-
23634,mattia-novella,16.0,194,Defender - Right-Back,left,2017-07-01,-
23635,mattia-peruzzi,17.0,194,Goalkeeper,left,2019-07-01,-
23636,mattia-peruzzi,17.0,194,Goalkeeper,left,2019-06-30,-
23637,mattia-peruzzi,16.0,194,Goalkeeper,left,2018-08-01,-
23638,mattia-russo,18.0,194,Forward - Right Winger,left,2020-09-17,-
23639,mattia-russo,17.0,194,Forward - Right Winger,left,2019-07-01,-
23640,michele-riosa,18.0,194,Forward - Centre-Forward,left,2021-06-30,-
23641,michele-riosa,17.0,194,Forward - Centre-Forward,left,2020-09-01,-
23642,michele-riosa,16.0,194,Forward - Centre-Forward,left,2019-07-01,-
23643,michele-riosa,15.0,194,Forward - Centre-Forward,left,2018-07-01,-
23644,mirco-de-santis,17.0,194,Defender - Left-Back,left,2020-09-01,-
23645,mirco-de-santis,16.0,194,Defender - Left-Back,left,2019-07-01,-
23646,mirco-ferrante,17.0,184,Midfielder - Central Midfield,right,2020-09-01,-
23647,mirco-ferrante,16.0,184,Midfielder - Central Midfield,right,2019-07-01,-
23648,mirco-ferrante,15.0,184,Midfielder - Central Midfield,right,2018-07-01,-
23649,mirco-ferrante,11.0,184,Midfielder - Central Midfield,right,2014-07-01,-
23650,nicolo-armini,18.0,185,Defender - Centre-Back,right,2019-07-01,-
23651,nicolo-armini,17.0,185,Defender - Centre-Back,right,2018-07-01,-
23652,nicolo-armini,15.0,185,Defender - Centre-Back,right,2016-07-01,-
23653,nicolo-cesaroni,16.0,185,Midfielder - Central Midfield,right,2018-07-01,-
23654,nicolo-cesaroni,15.0,185,Midfielder - Central Midfield,right,2017-07-01,-
23655,nicolo-cesaroni,14.0,185,Midfielder - Central Midfield,right,2016-07-26,-
23656,nicolo-pollini,17.0,185,Defender - Right-Back,right,2020-09-01,-
23657,patrik-schick,24.0,187,Forward - Centre-Forward,left,2020-09-08,£22.50m
23658,patrik-schick,24.0,187,Forward - Centre-Forward,left,2020-08-24,£22.50m
23659,patrik-schick,23.0,187,Forward - Centre-Forward,left,2019-09-02,£13.50m
23660,patrik-schick,22.0,187,Forward - Centre-Forward,left,2018-07-01,£18.00m
23661,patrik-schick,22.0,187,Forward - Centre-Forward,left,2018-06-30,£18.00m
23662,patrik-schick,21.0,187,Forward - Centre-Forward,left,2017-08-29,£13.50m
23663,patrik-schick,20.0,187,Forward - Centre-Forward,left,2016-07-13,£450Th.
23664,patrik-schick,20.0,187,Forward - Centre-Forward,left,2016-06-30,£450Th.
23665,patrik-schick,19.0,187,Forward - Centre-Forward,left,2015-07-01,£180Th.
23666,patrik-schick,18.0,187,Forward - Centre-Forward,left,2014-07-01,£180Th.
23667,patrik-schick,17.0,187,Forward - Centre-Forward,left,2013-07-01,-
23668,raul-moro,16.0,187,Forward - Left Winger,right,2019-08-01,-
23669,raul-moro,15.0,187,Forward - Left Winger,right,2018-07-01,-
23670,raul-moro,14.0,187,Forward - Left Winger,right,2017-07-01,-
23671,ricardo-kishna,25.0,187,Forward - Left Winger,left,2020-08-31,£270Th.
23672,ricardo-kishna,24.0,187,Forward - Left Winger,left,2019-06-30,£900Th.
23673,ricardo-kishna,22.0,187,Forward - Left Winger,left,2017-08-31,£2.70m
23674,ricardo-kishna,22.0,187,Forward - Left Winger,left,2017-06-30,£2.70m
23675,ricardo-kishna,22.0,187,Forward - Left Winger,left,2017-01-31,£3.15m
23676,ricardo-kishna,20.0,187,Forward - Left Winger,left,2015-07-28,£2.48m
23677,ricardo-kishna,19.0,187,Forward - Left Winger,left,2014-07-01,£180Th.
23678,ricardo-kishna,19.0,187,Forward - Left Winger,left,2014-01-01,-
23679,ricardo-kishna,18.0,187,Forward - Left Winger,left,2013-07-01,-
23680,ricardo-kishna,17.0,187,Forward - Left Winger,left,2012-07-01,-
23681,ricardo-kishna,15.0,187,Forward - Left Winger,left,2010-07-01,-
23682,ricardo-kishna,14.0,187,Forward - Left Winger,left,2009-07-01,-
23683,senad-lulic,25.0,183,Midfielder - Left Midfield,right,2011-07-01,£2.25m
23684,senad-lulic,24.0,183,Midfielder - Left Midfield,right,2010-07-01,£810Th.
23685,senad-lulic,22.0,183,Midfielder - Left Midfield,right,2008-07-01,£225Th.
23686,senad-lulic,20.0,183,Midfielder - Left Midfield,right,2006-07-01,-
23687,senad-lulic,18.0,183,Midfielder - Left Midfield,right,2004-07-01,-
23688,sergej-milinkovic-savic,20.0,191,Midfielder - Central Midfield,right,2015-08-06,£3.60m
23689,sergej-milinkovic-savic,19.0,191,Midfielder - Central Midfield,right,2014-07-01,£360Th.
23690,sergej-milinkovic-savic,18.0,191,Midfielder - Central Midfield,right,2013-07-01,£90Th.
23691,sergej-milinkovic-savic,17.0,191,Midfielder - Central Midfield,right,2012-07-01,-
23692,sergej-milinkovic-savic,15.0,191,Midfielder - Central Midfield,right,2010-07-01,-
23693,sergej-milinkovic-savic,11.0,191,Midfielder - Central Midfield,right,2006-08-01,-
23694,sergio-kalaj,21.0,193,Defender - Centre-Back,right,2021-06-30,£45Th.
23695,sergio-kalaj,20.0,193,Defender - Centre-Back,right,2020-09-12,£45Th.
23696,sergio-kalaj,17.0,193,Defender - Centre-Back,right,2017-07-10,-
23697,sergio-kalaj,17.0,193,Defender - Centre-Back,right,2017-06-30,-
23698,sergio-kalaj,16.0,193,Defender - Centre-Back,right,2016-08-12,-
23699,silvio-proto,35.0,184,Goalkeeper,right,2018-07-04,£720Th.
23700,silvio-proto,34.0,184,Goalkeeper,right,2017-08-31,£1.08m
23701,silvio-proto,33.0,184,Goalkeeper,right,2016-07-01,£2.25m
23702,silvio-proto,26.0,184,Goalkeeper,right,2009-06-30,£1.08m
23703,silvio-proto,25.0,184,Goalkeeper,right,2008-08-30,£1.08m
23704,silvio-proto,22.0,184,Goalkeeper,right,2005-07-01,£2.25m
23705,silvio-proto,16.0,184,Goalkeeper,right,1999-07-01,-
23706,silvio-proto,16.0,184,Goalkeeper,right,1999-07-01,-
23707,simone-castigliani,17.0,184,Forward - Right Winger,right,2020-09-01,-
23708,stefan-radu,22.0,183,Defender - Centre-Back,left,2008-07-01,£1.26m
23709,stefan-radu,22.0,183,Defender - Centre-Back,left,2008-06-30,£1.26m
23710,stefan-radu,22.0,183,Defender - Centre-Back,left,2008-01-01,£1.26m
23711,stefan-radu,20.0,183,Defender - Centre-Back,left,2006-07-01,-
23712,stefan-radu,18.0,183,Defender - Centre-Back,left,2004-07-01,-
23713,szymon-czyz,17.0,183,Midfielder - Attacking Midfield,left,2018-07-24,-
23714,szymon-czyz,16.0,183,Midfielder - Attacking Midfield,left,2017-08-21,-
23715,szymon-czyz,14.0,183,Midfielder - Attacking Midfield,left,2015-07-01,-
23716,thomas-strakosha,21.0,193,Goalkeeper,right,2016-06-30,£270Th.
23717,thomas-strakosha,20.0,193,Goalkeeper,right,2015-07-17,£270Th.
23718,thomas-strakosha,18.0,193,Goalkeeper,right,2013-01-31,£68Th.
23719,thomas-strakosha,17.0,193,Goalkeeper,right,2012-08-09,-
23720,tommaso-di-fusco,17.0,186,Goalkeeper,left,2020-09-01,-
23721,tyro-nimmermeer,17.0,186,Forward - Centre-Forward,left,2018-09-19,-
23722,tyro-nimmermeer,17.0,186,Forward - Centre-Forward,left,2018-07-01,-
23723,tyro-nimmermeer,16.0,186,Forward - Centre-Forward,left,2017-07-01,-
23724,tyro-nimmermeer,11.0,186,Forward - Centre-Forward,left,2012-07-01,-
23725,valerio-dalessandro,17.0,186,Goalkeeper,left,2020-09-01,-
23726,valerio-manzo,17.0,186,Midfielder - Central Midfield,left,2020-09-01,-
23727,valerio-marinacci,17.0,188,Forward - Centre-Forward,left,2020-09-01,-
23728,valerio-marinacci,16.0,188,Forward - Centre-Forward,left,2019-07-01,-
23729,alberto-maria-tundo,17.0,188,Defender - Left-Back,left,2019-12-14,-
23730,alberto-maria-tundo,16.0,188,Defender - Left-Back,left,2019-07-01,-
23731,alessandro-avantaggiato,20.0,188,Forward - Right Winger,right,2020-09-04,£23Th.
23732,alessandro-avantaggiato,20.0,188,Forward - Right Winger,right,2020-06-30,£23Th.
23733,alessandro-avantaggiato,20.0,188,Forward - Right Winger,right,2020-01-28,£45Th.
23734,alessandro-avantaggiato,20.0,188,Forward - Right Winger,right,2020-01-27,£45Th.
23735,alessandro-avantaggiato,19.0,188,Forward - Right Winger,right,2019-08-13,£23Th.
23736,alessandro-deiola,26.0,190,Midfielder - Central Midfield,right,2021-06-30,£900Th.
23737,alessandro-deiola,25.0,190,Midfielder - Central Midfield,right,2020-09-22,£900Th.
23738,alessandro-deiola,25.0,190,Midfielder - Central Midfield,right,2020-08-31,£900Th.
23739,alessandro-deiola,25.0,190,Midfielder - Central Midfield,right,2020-01-10,£1.08m
23740,alessandro-deiola,24.0,190,Midfielder - Central Midfield,right,2019-01-22,£1.08m
23741,alessandro-deiola,23.0,190,Midfielder - Central Midfield,right,2018-08-17,£1.17m
23742,alessandro-deiola,22.0,190,Midfielder - Central Midfield,right,2017-01-31,£1.35m
23743,alessandro-deiola,21.0,190,Midfielder - Central Midfield,right,2016-08-31,£1.44m
23744,alessandro-deiola,20.0,190,Midfielder - Central Midfield,right,2015-06-30,£158Th.
23745,alessandro-deiola,19.0,190,Midfielder - Central Midfield,right,2014-08-23,£68Th.
23746,alessandro-deiola,19.0,190,Midfielder - Central Midfield,right,2014-07-01,£68Th.
23747,alessandro-deiola,17.0,190,Midfielder - Central Midfield,right,2012-07-01,-
23748,alessandro-inguscio,17.0,190,Forward - Right Winger,right,2020-09-01,-
23749,alessandro-inguscio,16.0,190,Forward - Right Winger,right,2019-08-30,-
23750,alessandro-inguscio,16.0,190,Forward - Right Winger,right,2019-06-30,-
23751,alessandro-inguscio,15.0,190,Forward - Right Winger,right,2018-08-11,-
23752,alessandro-sibilla,17.0,190,Midfielder - Central Midfield,right,2019-07-01,-
23753,alessandro-tarantino,17.0,190,Defender - Right-Back,right,2020-09-24,-
23754,alessandro-tarantino,16.0,190,Defender - Right-Back,right,2019-07-01,-
23755,alessio-piazza,18.0,190,Forward - Centre-Forward,right,2020-06-30,-
23756,alessio-piazza,18.0,190,Forward - Centre-Forward,right,2020-01-31,-
23757,alessio-piazza,18.0,190,Forward - Centre-Forward,right,2020-01-30,-
23758,alessio-piazza,17.0,190,Forward - Centre-Forward,right,2019-08-01,-
23759,andrea-de-maria,17.0,190,Forward - Left Winger,right,2020-10-02,-
23760,andrea-medico,18.0,190,Defender - Centre-Back,right,2020-09-01,-
23761,andrea-medico,17.0,190,Defender - Centre-Back,right,2019-07-01,-
23762,andrea-poleti,17.0,190,Midfielder - Defensive Midfield,right,2020-09-17,-
23763,andrea-poleti,16.0,190,Midfielder - Defensive Midfield,right,2019-07-01,-
23764,andrea-rispoli,32.0,188,Midfielder - Right Midfield,right,2020-09-08,£630Th.
23765,andrea-rispoli,31.0,188,Midfielder - Right Midfield,right,2019-08-13,£900Th.
23766,andrea-rispoli,27.0,188,Midfielder - Right Midfield,right,2015-07-02,£900Th.
23767,andrea-rispoli,27.0,188,Midfielder - Right Midfield,right,2015-06-30,£630Th.
23768,andrea-rispoli,27.0,188,Midfielder - Right Midfield,right,2015-02-02,£630Th.
23769,andrea-rispoli,26.0,188,Midfielder - Right Midfield,right,2014-06-30,£540Th.
23770,andrea-rispoli,25.0,188,Midfielder - Right Midfield,right,2013-08-31,£540Th.
23771,andrea-rispoli,25.0,188,Midfielder - Right Midfield,right,2013-06-30,£450Th.
23772,andrea-rispoli,24.0,188,Midfielder - Right Midfield,right,2012-07-03,£540Th.
23773,andrea-rispoli,24.0,188,Midfielder - Right Midfield,right,2012-06-30,£540Th.
23774,andrea-rispoli,23.0,188,Midfielder - Right Midfield,right,2011-07-01,£900Th.
23775,andrea-rispoli,23.0,188,Midfielder - Right Midfield,right,2011-06-30,£900Th.
23776,andrea-rispoli,22.0,188,Midfielder - Right Midfield,right,2010-08-01,£1.35m
23777,andrea-rispoli,22.0,188,Midfielder - Right Midfield,right,2010-07-01,£1.35m
23778,andrea-rispoli,20.0,188,Midfielder - Right Midfield,right,2008-05-01,-
23779,antonin-barak,26.0,190,Midfielder - Central Midfield,left,2021-06-30,£7.20m
23780,antonin-barak,25.0,190,Midfielder - Central Midfield,left,2020-09-17,£7.20m
23781,antonin-barak,25.0,190,Midfielder - Central Midfield,left,2020-08-31,£7.20m
23782,antonin-barak,25.0,190,Midfielder - Central Midfield,left,2020-01-28,£9.00m
23783,antonin-barak,22.0,190,Midfielder - Central Midfield,left,2017-07-01,£2.25m
23784,antonin-barak,21.0,190,Midfielder - Central Midfield,left,2016-01-01,£225Th.
23785,antonin-barak,20.0,190,Midfielder - Central Midfield,left,2015-07-01,£135Th.
23786,antonin-barak,20.0,190,Midfielder - Central Midfield,left,2015-06-30,£135Th.
23787,antonin-barak,19.0,190,Midfielder - Central Midfield,left,2014-07-25,£135Th.
23788,antonin-barak,18.0,190,Midfielder - Central Midfield,left,2013-07-01,-
23789,biagio-meccariello,28.0,187,Defender - Centre-Back,right,2019-07-01,£540Th.
23790,biagio-meccariello,28.0,187,Defender - Centre-Back,right,2019-06-30,£540Th.
23791,biagio-meccariello,27.0,187,Defender - Centre-Back,right,2018-08-17,£315Th.
23792,biagio-meccariello,26.0,187,Defender - Centre-Back,right,2017-08-21,£360Th.
23793,biagio-meccariello,21.0,187,Defender - Centre-Back,right,2012-08-08,£158Th.
23794,biagio-meccariello,20.0,187,Defender - Centre-Back,right,2011-07-01,-
23795,brayan-vera,22.0,180,Defender - Left-Back,left,2021-06-30,£450Th.
23796,brayan-vera,21.0,180,Defender - Left-Back,left,2020-10-05,£450Th.
23797,brayan-vera,20.0,180,Defender - Left-Back,left,2019-07-01,£90Th.
23798,brayan-vera,20.0,180,Defender - Left-Back,left,2019-01-01,-
23799,christian-galeandro,17.0,180,Midfielder,left,2020-10-02,-
23800,christian-galeandro,17.0,180,Midfielder,left,2020-06-30,-
23801,christian-galeandro,16.0,180,Midfielder,left,2019-07-01,-
23802,cristian-chirivi,17.0,180,Forward,left,2019-08-20,-
23803,cristian-dellorco,27.0,183,Defender - Left-Back,left,2021-06-30,£585Th.
23804,cristian-dellorco,26.0,183,Defender - Left-Back,left,2020-09-11,£585Th.
23805,cristian-dellorco,26.0,183,Defender - Left-Back,left,2020-08-31,£585Th.
23806,cristian-dellorco,25.0,183,Defender - Left-Back,left,2019-08-09,£900Th.
23807,cristian-dellorco,25.0,183,Defender - Left-Back,left,2019-06-30,£900Th.
23808,cristian-dellorco,25.0,183,Defender - Left-Back,left,2019-01-31,£720Th.
23809,cristian-dellorco,22.0,183,Defender - Left-Back,left,2016-06-30,£630Th.
23810,cristian-dellorco,21.0,183,Defender - Left-Back,left,2015-08-31,£203Th.
23811,cristian-dellorco,21.0,183,Defender - Left-Back,left,2015-07-08,£203Th.
23812,cristian-dellorco,21.0,183,Defender - Left-Back,left,2015-06-30,£203Th.
23813,cristian-dellorco,20.0,183,Defender - Left-Back,left,2014-07-01,£180Th.
23814,cristian-dellorco,20.0,183,Defender - Left-Back,left,2014-06-30,£180Th.
23815,cristian-dellorco,19.0,183,Defender - Left-Back,left,2013-07-01,£90Th.
23816,cristian-dellorco,18.0,183,Defender - Left-Back,left,2012-07-01,-
23817,cristian-macri,17.0,183,Midfielder - Central Midfield,right,2020-09-01,-
23818,davide-savino,19.0,187,Midfielder,right,2020-09-01,£45Th.
23819,davide-savino,19.0,187,Midfielder,right,2020-06-30,£45Th.
23820,davide-savino,18.0,187,Midfielder,right,2019-08-08,-
23821,davide-savino,17.0,187,Midfielder,right,2018-07-01,-
23822,deimantas-rimpa,18.0,187,Midfielder - Central Midfield,right,2020-09-17,-
23823,deimantas-rimpa,18.0,187,Midfielder - Central Midfield,right,2020-01-31,-
23824,deimantas-rimpa,17.0,187,Midfielder - Central Midfield,right,2019-09-02,-
23825,deimantas-rimpa,17.0,187,Midfielder - Central Midfield,right,2019-07-17,-
23826,deimantas-rimpa,16.0,187,Midfielder - Central Midfield,right,2018-08-01,-
23827,diego-farias,31.0,172,Forward - Second Striker,right,2021-06-30,£3.15m
23828,diego-farias,30.0,172,Forward - Second Striker,right,2020-09-22,£3.15m
23829,diego-farias,30.0,172,Forward - Second Striker,right,2020-08-31,£3.15m
23830,diego-farias,29.0,172,Forward - Second Striker,right,2019-08-13,£4.05m
23831,diego-farias,29.0,172,Forward - Second Striker,right,2019-06-30,£4.05m
23832,diego-farias,29.0,172,Forward - Second Striker,right,2019-01-31,£2.70m
23833,diego-farias,25.0,172,Forward - Second Striker,right,2015-07-01,£1.62m
23834,diego-farias,25.0,172,Forward - Second Striker,right,2015-06-30,£1.62m
23835,diego-farias,24.0,172,Forward - Second Striker,right,2014-08-06,£360Th.
23836,diego-farias,24.0,172,Forward - Second Striker,right,2014-06-30,£630Th.
23837,diego-farias,23.0,172,Forward - Second Striker,right,2013-08-12,£720Th.
23838,diego-farias,23.0,172,Forward - Second Striker,right,2013-06-30,£720Th.
23839,diego-farias,22.0,172,Forward - Second Striker,right,2012-07-16,£405Th.
23840,diego-farias,22.0,172,Forward - Second Striker,right,2012-06-30,£405Th.
23841,diego-farias,21.0,172,Forward - Second Striker,right,2011-07-01,£225Th.
23842,diego-farias,21.0,172,Forward - Second Striker,right,2011-06-30,£225Th.
23843,diego-farias,21.0,172,Forward - Second Striker,right,2011-01-01,£203Th.
23844,diego-farias,20.0,172,Forward - Second Striker,right,2010-06-30,£203Th.
23845,diego-farias,19.0,172,Forward - Second Striker,right,2009-07-01,£45Th.
23846,diego-farias,18.0,172,Forward - Second Striker,right,2008-07-01,-
23847,edoardo-triarico,16.0,172,Defender - Centre-Back,right,2019-07-01,-
23848,fabio-lucioni,31.0,185,Defender - Centre-Back,left,2018-07-20,£360Th.
23849,fabio-lucioni,27.0,185,Defender - Centre-Back,left,2014-07-08,£225Th.
23850,fabio-lucioni,25.0,185,Defender - Centre-Back,left,2012-07-20,£248Th.
23851,fabio-lucioni,25.0,185,Defender - Centre-Back,left,2012-06-30,£248Th.
23852,fabio-lucioni,24.0,185,Defender - Centre-Back,left,2011-07-22,£225Th.
23853,fabio-lucioni,24.0,185,Defender - Centre-Back,left,2011-06-30,£225Th.
23854,fabio-lucioni,23.0,185,Defender - Centre-Back,left,2010-08-01,-
23855,fabio-lucioni,23.0,185,Defender - Centre-Back,left,2010-07-01,-
23856,fabio-lucioni,23.0,185,Defender - Centre-Back,left,2010-01-01,-
23857,fabio-lucioni,22.0,185,Defender - Centre-Back,left,2009-07-01,-
23858,fabio-lucioni,21.0,185,Defender - Centre-Back,left,2008-07-01,-
23859,fabio-lucioni,21.0,185,Defender - Centre-Back,left,2008-01-01,-
23860,fabio-lucioni,19.0,185,Defender - Centre-Back,left,2006-07-01,-
23861,fabrizio-angelini,20.0,185,Midfielder - Central Midfield,left,2020-01-31,£45Th.
23862,fabrizio-angelini,17.0,185,Midfielder - Central Midfield,left,2017-07-01,-
23863,fabrizio-angelini,16.0,185,Midfielder - Central Midfield,left,2016-07-01,-
23864,filippo-falco,26.0,171,Forward - Second Striker,left,2018-07-04,£1.35m
23865,filippo-falco,26.0,171,Forward - Second Striker,left,2018-06-30,£1.35m
23866,filippo-falco,26.0,171,Forward - Second Striker,left,2018-01-19,£1.62m
23867,filippo-falco,26.0,171,Forward - Second Striker,left,2018-01-18,£1.62m
23868,filippo-falco,25.0,171,Forward - Second Striker,left,2017-08-29,£1.98m
23869,filippo-falco,25.0,171,Forward - Second Striker,left,2017-06-30,£1.98m
23870,filippo-falco,24.0,171,Forward - Second Striker,left,2016-07-05,£900Th.
23871,filippo-falco,24.0,171,Forward - Second Striker,left,2016-06-30,£900Th.
23872,filippo-falco,24.0,171,Forward - Second Striker,left,2016-02-01,£720Th.
23873,filippo-falco,24.0,171,Forward - Second Striker,left,2016-01-31,£720Th.
23874,filippo-falco,24.0,171,Forward - Second Striker,left,2016-01-31,£720Th.
23875,filippo-falco,23.0,171,Forward - Second Striker,left,2015-08-18,£810Th.
23876,filippo-falco,23.0,171,Forward - Second Striker,left,2015-06-30,£810Th.
23877,filippo-falco,22.0,171,Forward - Second Striker,left,2014-07-11,£315Th.
23878,filippo-falco,22.0,171,Forward - Second Striker,left,2014-06-30,£315Th.
23879,filippo-falco,22.0,171,Forward - Second Striker,left,2014-01-20,£338Th.
23880,filippo-falco,22.0,171,Forward - Second Striker,left,2014-01-19,£338Th.
23881,filippo-falco,21.0,171,Forward - Second Striker,left,2013-09-02,£338Th.
23882,filippo-falco,20.0,171,Forward - Second Striker,left,2012-06-30,£270Th.
23883,filippo-falco,19.0,171,Forward - Second Striker,left,2011-08-01,£90Th.
23884,filippo-petrarca,20.0,171,Goalkeeper,left,2021-06-30,£23Th.
23885,filippo-petrarca,19.0,171,Goalkeeper,left,2020-09-07,£23Th.
23886,francesco-buscicchio,17.0,185,Defender - Centre-Back,left,2019-08-24,-
23887,francesco-buscicchio,16.0,185,Defender - Centre-Back,left,2018-08-14,-
23888,francesco-linciano,17.0,185,Defender - Centre-Back,left,2019-07-01,-
23889,francesco-massarelli,16.0,185,Forward - Centre-Forward,right,2019-07-01,-
23890,francesco-palumbo,20.0,173,Midfielder - Attacking Midfield,right,2021-06-30,£45Th.
23891,francesco-palumbo,19.0,173,Midfielder - Attacking Midfield,right,2020-09-01,£45Th.
23892,francesco-palumbo,18.0,173,Midfielder - Attacking Midfield,right,2019-07-01,-
23893,francesco-palumbo,17.0,173,Midfielder - Attacking Midfield,right,2018-07-01,-
23894,francesco-palumbo,17.0,173,Midfielder - Attacking Midfield,right,2018-06-30,-
23895,francesco-palumbo,17.0,173,Midfielder - Attacking Midfield,right,2018-01-31,-
23896,francesco-perrone,24.0,173,Forward - Right Winger,right,2019-09-05,-
23897,francesco-perrone,23.0,173,Forward - Right Winger,right,2018-07-01,-
23898,francesco-perrone,20.0,173,Forward - Right Winger,right,2015-07-01,£68Th.
23899,francesco-perrone,20.0,173,Forward - Right Winger,right,2015-03-30,£68Th.
23900,francesco-perrone,20.0,173,Forward - Right Winger,right,2015-01-21,£68Th.
23901,francesco-perrone,19.0,173,Forward - Right Winger,right,2014-07-01,£68Th.
23902,francesco-perrone,17.0,173,Forward - Right Winger,right,2012-07-01,-
23903,francesco-pio-quarta,19.0,185,Forward - Centre-Forward,right,2020-10-17,-
23904,francesco-pio-quarta,19.0,185,Forward - Centre-Forward,right,2020-06-30,-
23905,francesco-pio-quarta,19.0,185,Forward - Centre-Forward,right,2020-02-01,-
23906,francesco-pio-quarta,17.0,185,Forward - Centre-Forward,right,2018-07-01,-
23907,francesco-pio-quarta,17.0,185,Forward - Centre-Forward,right,2018-06-30,-
23908,francesco-pio-quarta,16.0,185,Forward - Centre-Forward,right,2017-08-31,-
23909,gabriel-jesus,20.0,175,Forward - Centre-Forward,right,2017-01-01,£14.40m
23910,gabriel-jesus,18.0,175,Forward - Centre-Forward,right,2015-01-01,-
23911,gabriel-tarantino,18.0,175,Midfielder - Central Midfield,right,2020-09-01,-
23912,gabriel-tarantino,16.0,175,Midfielder - Central Midfield,right,2018-07-01,-
23913,gabriele-gallo,20.0,175,Forward - Second Striker,right,2021-06-30,£23Th.
23914,gabriele-gallo,19.0,175,Forward - Second Striker,right,2020-10-03,£23Th.
