Antonio Raíllo,D C* DM,27
Baba Rahman,D/WB L,24
Dani Rodríguez,DM* AM RLC,31
Fabricio,GK,31
Fran Gámez,D/WB/M R,26
Iddrisu Baba,DM,23
Joan Sastre,D/WB R,22
Josep Señé,AM RLC,27
Juan Hernández,AM/F C,20
Lago Júnior,AM RL* ST,28
Leonardo Koutris,D/WB/M L,23
Lumor Agbenyenu,D/WB L,22
Manolo Reina,GK,34
Marc Pedraza,DM,32
Martin Valjent,D RC,23
Miquel Parera,GK,23
Pablo Chavarría,AM R* ST,31
Salva Sevilla,AM RC,35
Sung-Yeung Ki,DM,30
Takefusa Kubo,AM/F C,18
Xisco Campos,D RLC,37
Yannis Salibur,AM RL,28
Adrián,AM RL* ST,31
Aridane,D C,30
Darko Brasanac,AM C,27
David García,D C,25
Enric Gallego,ST,32
Ezequiel Ávila,AM RLC* F C,25
Facundo Roncaglia,D RC,32
Fran Mérida,M C,29
Íñigo Pérez,D/WB L* DM,31
Jon Moncayola,DM,21
José Arnáiz,AM RL* ST,24
Juan Pérez,GK,22
Juan Villar,AM R* ST,31
Kike Barja,AM RL,22
Marc Cardona,ST,23
Nacho Vidal,D/WB R,24
Oier,D RC* DM,33
Pervis Estupiñán,D/WB/AM L,21
Raúl Navas,D C,31
Rober Ibáñez,AM RL,26
Roberto Torres,AM RC,30
Rubén,GK,35
Rubén García,AM RLC,25
Sergio Herrera,GK,26
Toni Lato,D/WB L,21
Unai García,D C,27
Alphonse Areola,GK,26
Brahim Díaz,AM RLC,19
Casemiro,DM,27
Dani Carvajal,D/WB RL,27
Eden Hazard,AM RLC,28
Éder Militão,D RC* DM,21
Federico Valverde,DM,20
Ferland Mendy,D/WB L,24
Gareth Bale,AM RLC* F C,29
Isco,AM RLC,27
James Rodríguez,AM RLC,27
Karim Benzema,ST,31
Lucas Vázquez,AM RL,28
Luka Jovic,ST,21
Luka Modric,AM C,33
Marcelo,D/WB/M L,31
Marco Asensio,AM RLC,23
Mariano,ST,25
Nacho,D RLC,29
Raphaël Varane,D C,26
Rodrygo,AM L* ST,18
Sergio Ramos,D C,33
Thibaut Courtois,GK,27
Toni Kroos,DM,29
Vinícius Júnior,AM L* ST,18
Adnan Januzaj,AM RL,24
Aihen Muñoz,D L,21
Álex Remiro,GK,24
Alexander Isak,ST,19
Ander Barrenetxea,AM RL,17
Ander Guevara,DM,21
Andoni Gorosabel,D R,22
Andoni Zubiaurre,GK,22
Aritz Elustondo,D RC,25
Asier Illarramendi,DM,29
David Zurutuza,AM C,32
Diego Llorente,D C,25
Igor Zubeldia,D C* DM,22
Joseba Zaldua,D R,27
Luca Sangalli,M C,24
Martin Ødegaard,AM RC,20
Miguel Ángel Moyà,GK,35
Mikel Merino,M C,23
Mikel Oyarzábal,AM RLC,22
Nacho Monreal,D LC,33
Portu,AM RC,27
Robin Le Normand,D C,22
Willian José,AM/F C,27
Antoñito,D/WB/AM R,31
Enes Ünal,ST,22
Fede San Emeterio,DM,22
Gustavo Medina,D C,17
Hatem Ben Arfa,AM RC* F C,32
Javi Moyano,D/WB R,33
Javi Sánchez,D C,22
Joaquín,D C* DM,23
Jordi Masip,GK,30
José Antonio Caro,GK,25
Kiko Olivas,D C,30
Matheus Fernandes,DM,21
Míchel,DM* AM C,30
Nacho,D/WB L,30
Óscar Plano,AM RLC* F C,28
Pablo Hervías,AM RLC,26
Pedro Porro,D/WB R* AM RC,19
Raúl García,D/WB L,30
Rubén Alcaraz,DM,28
Sandro,AM RL* ST,23
Sergi Guardiola,AM RLC* F C,28
Toni Villa,AM RLC,24
Diego Carlos,D C,26
Éver Banega,DM* AM C,31
Fernando,DM,31
Franco Vázquez,AM C,30
Jesús Navas,D/WB/AM R,33
Joan Jordán,DM,24
Jules Koundé,D C,20
Lucas Ocampos,AM RL,24
Luuk de Jong,ST,28
Munir,AM RLC* F C,23
Nemanja Gudelj,DM* AM C,27
Nolito,AM LC,32
Óliver,AM LC,24
Rony Lopes,AM RLC,23
Sergi Gómez,D C,26
Sergio Escudero,D/WB/M L,29
Sergio Reguilón,D/WB L,22
Suso,AM RC,25
Tomas Vaclik,GK,30
Yassine Bounou,GK,28
Youssef En-Nesyri,AM L* ST,22
Alessandro Florenzi,D/WB R* AM RC,28
Carlos Soler,DM* M RLC,22
Cristiano Piccini,D/WB R,26
Dani Parejo,DM* AM C,30
