Ousseynou Ndiaye,DM* AM C,20
Paul Devarrewaere,DM,20
Pierre Kalulu,D RC,19
Pierre Rotacher,GK,16
Rafael,D/WB R,28
Raphaël Anaba,D LC,19
Rayan Cherki,AM RLC* F C,15
Reo Griffiths,ST,19
Samuel Bossiwa,AM RLC,15
Sekou Lega,AM L* ST,16
Semih Altikulac,D/WB L,17
Sinaly Diomandé,D C,18
Sofian Augarreau,AM C,18
Thiago Mendes,DM,27
Thibaut Ehling,AM RL,18
Titouan Thomas,DM* AM C,17
Yaya Soumaré,AM R* ST,19
Youssouf Koné,D/WB L,23
Aaron Kamardin,D C* DM,17
Abdallah Ali Mohamed,D R,20
Ahmadou Dia,GK,19
Alexandre Phliponeau,DM,19
Álvaro,D RC,29
Amallah Kaloga,M C,18
Bastien Dessus,DM,16
Boubacar Kamara,D C* DM,19
Bouna Sarr,D/AM R,27
Brice Mius,D C* DM,18
Brice Volget,D RC,16
Cheick Oumar Souaré,M C,16
Clément Cordier,DM,17
Corentin Milhau,GK,19
Cyril Khetir,AM C,18
Darío Benedetto,ST,29
David Blaudet,D C,17
Dembo Gassama,D C* DM,21
Dimitri Payet,AM RLC,32
Dominik Topol'sky,DM,18
Duje Caleta-Car,D C,22
El Omar Fardi,D R,17
Evan Huriez,GK,16
Fabio Lorenzini,ST,16
Fabio Vanni,GK,16
Florian Chabrolle,AM RLC,21
Florian Thauvin,AM RLC,26
Geoffrey Agbolossou,GK,19
Grégory Sertic,D C* DM,29
Henri Bonet,DM,18
Hiroki Sakai,D/WB RL,29
Hugo Blondel,D RC,16
Hugo Dupont,D L,16
Hugo Kaby,D C,17
Isaac Lihadji,AM RC,17
Joakim Kada,D C,17
Jordan Amavi,D/WB/M L,25
Jores Rahou,ST,16
Kada Lechar,AM L,17
Kamal Jupiter,D C,16
Kevin Strootman,DM,29
Kylian Audegond,AM RL* ST,17
Léo Le Gallo,M C,17
Loïs Fauriel,D L,16
Lucas Perrin,D C* DM,20
Manuel Nazaretian,GK,18
Marley Aké,AM L* ST,18
Maxime Lopez,AM C,21
Mehdi Baaloudj,AM RL* ST,18
Mohamed Ben Fredj,ST,18
Morgan Sanson,AM C,24
Nasser Mourthadoi,D R,16
Nassim Ahmed,DM,18
Nemanja Radonjic,AM RL* ST,23
Niels Nkounkou,D L,18
Rayan Dehilis,D C,16
Richecarde Richard,D RL,17
Sacha Guilhen,AM L* ST,18
Saïf-Eddine Khaoui,AM RC,24
Salim Rachidi,ST,17
Sandro Auquier,D C,17
Serge Mouko,D L,18
Simon Ngapandouetnbu,GK,16
Steve Mandanda,GK,34
Thiago Coqu,AM/F C,16
Thomas Delranc,ST,17
Tom Bandikian,M C,17
Tom Moustier,D C,17
Tony Vives,AM LC,19
Ugo Bertelli,M C,15
Valentin Rongier,DM,24
Valère Germain,AM/F C,29
Walid El Kalai,AM RL,16
Yacine Ressa,ST,18
