Palko Dárdai,AM RL,20
Pascal Köpke,AM R* ST,23
Per Skjelbred,DM,32
Peter Pekarik,D/WB R,32
Rune Jarstein,GK,34
Salomon Kalou,AM RL* ST,33
Santiago Ascacíbar,DM,22
Thomas Kraft,GK,30
Vedad Ibisevic,ST,34
Vladimir Darida,DM* AM C,28
Amadou Onana,DM,17
Andrej Kramaric,AM L* ST,28
Benjamin Hübner,D C,29
Christoph Baumgartner,AM C,19
Dennis Geiger,DM,21
Diadié Samassékou,DM,23
Ermin Bicakcic,D RC,29
Florian Grillitsch,DM* AM C,23
Håvard Nordtveit,D C* DM,29
Ihlas Bebou,AM RL* ST,25
Ishak Belfodil,AM/F C,27
Jacob Bruun Larsen,AM RL,20
Kevin Akpoguma,D RLC,24
Kostas Stafylidis,D/WB L,25
Lucas Ribeiro,D C,20
Michael Esser,GK,31
Munas Dabbur,ST,27
Oliver Baumann,GK,29
Pavel Kaderabek,D/WB/AM R,27
Philipp Pentke,GK,34
Robert Skov,D L* AM RC,23
Sargis Adamyan,AM L* ST,26
Sebastian Rudy,D R* DM,29
Stefan Posch,D RC,22
Steven Zuber,WB/AM L,27
Anthony Modeste,ST,31
Benno Schmitz,D/WB R* DM,24
Birger Verstraete,DM,25
Christian Clemens,AM RL,27
Dominick Drexler,AM LC,29
Ellyes Skhiri,DM,24
Elvis Rexhbecaj,DM* AM C,21
Florian Kainz,AM LC,26
Ismail Jakobs,D/WB/AM L,19
Jan Thielmann,AM RL* ST,17
Jhon Córdoba,ST,26
Jonas Hector,D/WB L* DM,29
Jorge Meré,D C,22
Kingsley Ehizibue,D/WB/M R,24
Kingsley Schindler,AM R* ST,25
Marcel Risse,AM R,29
Marco Höger,D C* DM,29
Mark Uth,AM R* ST,27
Niklas Hauptmann,AM C,23
Noah Katterbach,D/WB L,18
Rafael Czichos,D LC,29
Sébastiaan Bornauw,D C,20
Simon Terodde,ST,31
Thomas Kessler,GK,33
Timo Horn,GK,26
Toni Leistner,D C,28
Aarón Martín,D/WB L,22
Ádám Szalai,ST,31
Alexander Hack,D C,25
Cyrill Akono,AM L* ST,19
Daniel Brosinski,D/WB R,30
Danny Latza,DM,29
Devante Parker,AM RL,23
Edimilson Fernandes,DM* AM RC,23
Erkan Eyibil,AM C,18
Florian Müller,GK,21
Jean-Paul Boëtius,AM RLC,25
Jean-Philippe Mateta,ST,22
Jeffrey Bruma,D C,27
Jerry St. Juste,D RC,22
Ji Dong-Won,AM LC* F C,28
Jonathan Burkardt,AM RL* ST,18
Karim Onisiwo,AM RL* ST,27
Leandro Barreiro,DM,19
Levin Öztunali,AM RC,23
Moussa Niakhaté,D LC,23
Philipp Mwene,D/WB RL,25
Pierre Kunde,DM* AM C,23
Ridle Baku,DM,21
Robin Quaison,AM LC* F C,25
Robin Zentner,GK,24
Ronaël Pierre-Gabriel,D/WB RL,21
Stefan Bell,D C,27
Taiwo Awoniyi,ST,21
Ademola Lookman,AM RL* ST,21
Amadou Haidara,DM,21
Angeliño,D/WB/M L,22
Anton Rücker,D C,18
Christopher Nkunku,AM RLC,21
Dani Olmo,AM LC,21
Dayot Upamecano,D C,20
Dennis Borkowski,AM LC* F C,17
Emil Forsberg,AM RLC,27
Eric Martel,D C* DM,17
Ethan Ampadu,D C* DM,18
Fabrice Hartmann,AM RL* ST,18
Frederik Jäkel,D C,18
Gustav Grubbe,D/WB R,16
Hannes Wolf,AM RC,20
Ibrahima Konaté,D C,20
Joscha Wosz,AM C,16
Kevin Kampl,AM RLC,28
Konrad Laimer,D/WB R* DM,22
Kossivi Amededjisso,AM C,17
Lukas Klostermann,D RLC,23
Mads Bidstrup,DM,18
Malik Talabidi,D C,17
Marcel Halstenberg,D LC,27
Marcel Sabitzer,AM RLC,25
Matthew Bondswell,D LC,17
Matti Cebulla,D C* DM,17
Max Winter,DM,18
Moritz Schulze,GK,18
Noah Jean Holm,AM RL* ST,18
Nordi Mukiele,D RC,21
Oliver Bias,AM RL,18
Patrik Schick,ST,23
Péter Gulácsi,GK,29
Philipp Tschauner,GK,33
Solomon Bonnah,D RLC,15
Tim Schreiber,GK,17
Timo Werner,AM L* ST,23
Tom Krauß,DM,18
Tyler Adams,D/WB R* DM,20
Willi Orban,D C,26
Yussuf Poulsen,AM R* ST,25
Yvon Mvogo,GK,25
Abdelhamid Sabiri,AM LC,22
Antony Evans,AM RLC,20
Ben Zolinski,AM RC* F C,27
Christian Strohdiek,D C,31
Christopher Antwi-Adjej,AM RL,25
Dennis Jastrzembski,AM L* ST,19
Dennis Srbeny,AM/F C,25
Gerrit Holtmann,WB/AM L,24
Gianni Azzinnari,ST,18
Jamilu Collins,D/WB L,24
Jannik Huth,GK,25
Kai Pröger,AM RL,27
Klaus Gjasula,D C* DM,29
Laurent Jans,D/WB R,26
Leon Brüggemeier,GK,21
Leopold Zingerle,GK,25
Luca Kilian,D C,19
Marlon Ritter,AM LC,24
Massih Wassey,AM C,31
Mohamed Dräger,D/WB R* M RL,23
Philimon Tawiah,D/WB/M L,20
Rifet Kapic,AM LC,23
Samúel Kári Friðjónsson,DM* AM C,23
Sebastian Schonlau,D C* DM,25
Sebastian Vasiliadis,DM,21
Streli Mamba,ST,25
Sven Michel,AM L* ST,28
Uwe Hünemeier,D C,33
Ahmed Kutucu,AM/F C,19
Alessandro Schöpf,WB R* AM RC,25
Alexander Nübel,GK,22
Amine Harit,AM LC,22
Bastian Oczipka,D/WB L,30
Benito Raman,AM RL* ST,24
Benjamin Stambouli,D C* DM,28
Daniel Caligiuri,D/WB R* AM RL,30
Guido Burgstaller,AM RL* ST,30
Jean-Clair Todibo,D C* DM,19
Jonjoe Kenny,D/WB R,22
Juan Miranda,D/WB/M L,19
Markus Schubert,GK,21
Matija Nastasic,D C,26
Michael Gregoritsch,AM RC* F C,25
Michael Langer,GK,34
Nassim Boujellab,AM RC,20
Omar Mascarell,DM,26
Ozan Kabak,D C,19
Rabbi Matondo,AM RL,18
Salif Sané,D C* DM,28
Suat Serdar,DM,22
Weston McKennie,DM,20
Akaki Gogia,AM RLC,27
Anthony Ujah,ST,28
Christian Gentner,DM,33
Christopher Lenz,D/WB L,24
Christopher Trimmel,D/WB R,32
