Duk,AM R* ST,19
Dyego Sousa,ST,29
Dylan Silva,GK,20
Fabinho,D/WB R,18
Ferro,D C,22
Filipe Cruz,D/WB/AM R,17
Florentino Luís,DM,19
Francisco Domingues,AM L,17
Francisco Saldanha,D C* DM,18
Franco Cervi,AM L,25
Gabriel,DM,25
Gabriel Araújo,D RC,17
Gerson Sousa,AM RL,17
Gonçalo Loureiro,D C,18
Gonçalo Negrão,D R,16
Guilherme Fernandes,GK,18
Gustavo Mendonça,DM,16
Haris Seferovic,ST,27
Henrique Araújo,ST,17
Henrique Jocú,DM,17
Henrique Pereira,AM RL,17
Ivan Zlobin,GK,22
Jair Tavares,AM RL,18
Jardel,D C,33
Jeremy Sarmiento,AM RL,17
João Borges,ST,19
João Resende,ST,16
João Tomé,AM RLC,16
Jorginho,D/WB/AM L,21
José Müller,D C,16
Jota,AM RLC* F C,20
Julian Weigl,DM,23
Kevin Csoboth,AM RL,19
Leo Kokubo,GK,18
Luís Pinheiro,D/WB R,19
Luís Semedo,ST,15
Manuel Campos,ST,16
Martim Neto,M RC,16
Matheus Palmério,DM,17
Miguel Montenegro,DM,18
Miguel Nóbrega,D C* DM,19
Miguel Pinto,AM RL,15
Mile Svilar,GK,19
Morato,D C* DM,18
Nuno Tavares,D/WB RL* AM L,19
Odysseas Vlachodimos,GK,25
Paulo Bernardo,AM C,17
Pedro Ganchas,D LC,19
Pedro Santos,AM LC,16
Pedro Souza,GK,17
Pizzi,AM RLC,29
Rafa,AM RLC,26
Rafael Afonso,D C* DM,16
Rafael Rodrigues,D/WB/M L,17
Rajmund Molnár,ST,16
Renato Matos,D R,17
Ricardo Ribeiro,GK,16
Rodrigo Pereira,AM RL,16
Ronaldo Camará,AM C,16
Rúben Dias,D C,22
Samuel Soares,GK,17
Sandro Cruz,D/WB L,18
Sérgio Andrade,AM RLC,18
Tiago Araújo,D L* AM RL,18
Tiago Gouveia,AM RL,18
Tiago Macedo,ST,20
Tomás Araújo,D C,17
Tomás Azevedo,DM,18
Tomás Domingos,D R,20
Tomás Martinho,GK,16
Tomás Tavares,D/WB R,18
Tyronne Ebuehi,D/WB RL* M R,23
Vasco Paciência,ST,19
Vilius Armalas,D C,18
Zan Jevsenak,DM,16
Abel Ruiz,AM RL* ST,19
Álvaro Djálo,ST,19
André Ferreira,D R,16
André Horta,AM LC,22
Bernardo Couto,DM,16
Bernas,D/WB R,18
Bruno Carvalho,GK,18
Bruno Pelegrini,ST,19
Bruno Viana,D C,24
Bruno Wilson,D C,22
David Veiga,DM,19
Diogo Viana,D/WB/AM R,29
Eduardo,GK,36
Eduardo Ribeiro,ST,18
Eynel Soares,AM RL,19
Fábio Baldé,D C,19
Felipe Borges,AM RL,18
Francisco Ferreira,D/WB R,20
Francisco Trincão,AM RL,19
Fransérgio,DM* AM C,28
Galeno,AM RL,21
Genino Palace,DM,20
Guilherme Soares,D C,18
Hernâni Infande,AM RL,18
Jailson,DM,19
Jason Noslin,D C,19
Jean-Baptiste Gorby,DM,16
João Novais,AM C,25
João Palhinha,D C* DM,23
João Santos,D C* DM,16
Kaito Anzai,M C,21
Leandro Sanca,AM RL,19
Leonardo Buta,D/WB/AM L,17
Ludovico Formentini,ST,18
Lukas Hornicek,GK,16
Martim Duarte,GK,16
Matheus,GK,26
Miguel Vilela,D/WB L,19
Nuno Cunha,DM,18
