name,age,season,mv,potential,transfer_no,apearance,goal,assist,yellow,yellow2,red
cristiano-biraghi,19,11,270000.0,82.38,3,12,0,0,3,0,0
daniel-tonoli,18,20,23000.0,82.38,2,0,0,0,0,0,0
daniel-tonoli,17,19,23000.0,82.38,1,21,2,1,7,1,0
danilo-dambrosio,26,14,4500000.0,82.38,5,32,3,3,10,0,0
danilo-dambrosio,22,10,4500000.0,82.38,4,31,2,2,14,0,0
danilo-dambrosio,20,8,4500000.0,82.38,3,31,0,0,7,0,0
danilo-dambrosio,19,7,4500000.0,82.38,2,14,2,0,1,0,0
david-wieser,18,20,4500000.0,82.38,4,2,0,1,0,0,0
david-wieser,17,19,4500000.0,82.38,3,5,0,0,1,0,0
david-wieser,16,18,4500000.0,82.38,2,22,1,1,1,0,0
david-wieser,15,17,4500000.0,82.38,1,1,0,0,0,0,0
davide-lonati,17,20,4500000.0,82.38,1,0,0,0,0,0,0
wilfried-gnonto,17,20,4500000.0,82.38,4,4,2,1,2,0,0
wilfried-gnonto,17,19,4500000.0,82.38,3,27,6,4,5,0,0
wilfried-gnonto,16,19,4500000.0,82.38,2,27,6,4,5,0,0
wilfried-gnonto,15,18,4500000.0,82.38,1,11,8,3,3,0,0
diego-godin,34,20,4500000.0,82.38,6,4,1,0,0,0,0
diego-godin,33,19,18000000.0,82.38,5,36,2,1,8,0,0
diego-godin,24,10,10800000.0,82.38,4,30,2,0,3,0,1
diego-godin,21,7,10800000.0,82.38,3,37,2,2,4,0,0
diego-godin,20,6,10800000.0,82.38,2,3,0,0,0,0,1
edoardo-sottini,18,20,10800000.0,82.38,4,1,0,0,0,0,0
edoardo-sottini,17,19,10800000.0,82.38,3,14,2,0,3,0,0
edoardo-sottini,16,18,10800000.0,82.38,2,14,1,0,2,0,0
edoardo-vergani,17,18,360000.0,82.38,3,17,2,0,2,0,0
edoardo-vergani,16,17,360000.0,82.38,2,29,19,0,1,0,0
eduardo-alcides,18,20,360000.0,82.38,4,5,0,0,1,0,0
eduardo-alcides,17,19,360000.0,82.38,3,12,1,0,2,0,0
eduardo-alcides,16,18,360000.0,82.38,2,18,4,0,0,0,0
elia-marcello-pezzini,17,20,360000.0,82.38,3,0,0,0,0,0,0
elvis-lindkvist,17,19,360000.0,82.38,1,9,1,1,1,0,0
etienne-youte-kinkoue,17,19,270000.0,82.38,1,27,1,1,4,1,0
fabio-cortinovis,18,20,270000.0,82.38,4,2,0,0,0,0,0
fabio-cortinovis,17,19,270000.0,82.38,3,15,1,0,3,0,0
fabio-cortinovis,16,18,270000.0,82.38,2,20,2,0,2,0,1
franco-carboni,17,20,270000.0,82.38,2,2,0,0,1,0,0
franco-carboni,16,19,270000.0,82.38,1,2,0,1,0,0,0
franco-vezzoni,18,19,270000.0,82.38,2,19,0,6,3,1,0
gabriele-pezzotta,17,19,270000.0,82.38,1,3,0,0,0,0,0
gaetano-oristanio,17,19,270000.0,82.38,2,17,5,1,2,0,0
gaetano-oristanio,16,18,270000.0,82.38,1,17,5,2,0,0,0
giovanni-fabbian,17,20,68000.0,82.38,3,2,0,0,1,0,0
giovanni-fabbian,16,19,68000.0,82.38,2,13,5,0,1,0,0
giovanni-fabbian,15,18,68000.0,82.38,1,3,0,0,0,0,0
jacopo-gianelli,19,20,135000.0,82.38,4,4,0,0,1,0,0
jacopo-gianelli,18,19,135000.0,82.38,3,27,1,1,4,0,0
jacopo-gianelli,17,18,135000.0,82.38,2,14,1,0,1,0,0
jacopo-gianelli,16,17,135000.0,82.38,1,10,0,0,0,0,0
kwadwo-asamoah,29,18,12600000.0,82.38,5,42,0,2,10,0,0
kwadwo-asamoah,23,12,13500000.0,82.38,4,36,3,9,1,0,0
kwadwo-asamoah,20,9,900000.0,82.38,3,27,1,1,2,0,0
kwadwo-asamoah,19,8,270000.0,82.38,2,29,2,2,2,0,0
kwadwo-asamoah,19,7,270000.0,82.38,1,4,0,0,0,0,0
lado-akhalaia,18,20,270000.0,82.38,2,1,0,0,0,0,0
lado-akhalaia,17,19,270000.0,82.38,1,11,2,0,3,0,0
lorenzo-colombini,19,20,360000.0,82.38,3,0,0,0,0,0,0
lorenzo-colombini,17,18,360000.0,82.38,2,15,0,1,1,0,0
lorenzo-colombini,16,17,360000.0,82.38,1,28,2,0,0,0,0
lorenzo-peschetola,17,20,360000.0,82.38,3,1,0,1,0,0,0
lorenzo-peschetola,16,19,360000.0,82.38,2,19,8,7,1,0,0
lorenzo-pirola,18,20,1125000.0,82.38,3,1,0,0,0,0,0
lorenzo-pirola,17,19,900000.0,82.38,2,21,0,1,6,0,0
lorenzo-pirola,15,17,900000.0,82.38,1,17,2,0,0,0,0
luca-magazzu,17,20,900000.0,82.38,3,1,1,0,0,0,0
luca-magazzu,16,19,900000.0,82.38,2,17,10,3,5,0,1
lucien-agoume,18,20,3150000.0,82.38,3,1,0,0,0,0,0
lucien-agoume,17,19,3150000.0,82.38,2,13,1,3,2,0,0
lucien-agoume,16,18,3150000.0,82.38,1,16,0,0,2,0,0
marcelo-brozovic,23,16,16200000.0,82.38,7,112,24,4,32,4,0
marcelo-brozovic,22,15,4950000.0,82.38,6,140,28,20,32,0,0
marcelo-brozovic,19,12,540000.0,82.38,5,140,12,24,8,4,4
marcelo-brozovic,18,11,315000.0,82.38,4,108,16,0,28,4,0
marcelo-brozovic,17,10,315000.0,82.38,3,88,4,0,40,0,0
martin-satriano,19,20,315000.0,82.38,1,3,0,0,1,0,0
matias-fonseca,18,19,315000.0,82.38,4,26,12,3,2,0,0
matias-fonseca,16,17,315000.0,82.38,2,26,14,0,0,0,1
matias-vecino,26,17,11700000.0,82.38,6,31,3,3,8,0,1
matias-vecino,24,15,2880000.0,82.38,5,38,2,3,8,0,0
matias-vecino,23,14,2130000.0,82.38,4,38,2,4,7,0,0
matias-vecino,22,13,450000.0,82.38,3,21,3,2,3,0,0
matias-vecino,20,11,225000.0,82.38,2,23,2,1,1,0,0
matias-vecino,19,10,450000.0,82.38,1,9,0,0,0,0,0
mattia-ballabio,17,20,450000.0,82.38,2,1,0,0,0,0,0
mattia-ballabio,16,19,450000.0,82.38,1,18,1,0,0,0,0
mattia-mirarchi,18,20,450000.0,82.38,4,3,0,0,0,0,0
mattia-mirarchi,17,19,450000.0,82.38,3,11,1,0,1,0,0
mattia-mirarchi,16,18,450000.0,82.38,2,19,1,1,0,0,0
mattia-sangalli,18,20,450000.0,82.38,2,2,0,0,0,0,0
mattia-sangalli,17,19,450000.0,82.38,1,11,1,1,3,0,0
mattia-tordini,18,20,450000.0,82.38,4,5,0,0,0,0,0
mattia-tordini,17,19,450000.0,82.38,3,10,0,0,1,0,0
mattia-tordini,16,18,450000.0,82.38,2,24,10,0,7,0,0
mattia-zanotti,16,19,450000.0,82.38,2,14,0,0,5,0,0
michael-ntube,19,20,360000.0,82.38,4,6,0,1,1,0,0
michael-ntube,17,18,360000.0,82.38,3,20,1,0,1,0,0
michael-ntube,16,17,360000.0,82.38,2,27,3,0,6,0,0
milan-skriniar,22,17,6300000.0,82.38,4,40,4,0,3,0,0
milan-skriniar,21,16,540000.0,82.38,3,35,0,0,5,0,1
milan-skriniar,18,13,90000.0,82.38,2,17,1,1,2,0,0
milan-skriniar,17,12,90000.0,82.38,1,20,1,0,4,0,0
mirco-tosi,18,20,90000.0,82.38,2,0,0,0,0,0,0
mirco-tosi,17,19,90000.0,82.38,1,1,0,0,0,0,0
niccolo-squizzato,17,19,90000.0,82.38,2,25,0,4,7,0,0
niccolo-squizzato,15,17,90000.0,82.38,1,15,1,0,5,0,0
nicholas-bonfanti,17,19,90000.0,82.38,3,13,1,0,0,0,0
nicholas-bonfanti,16,18,90000.0,82.38,2,29,12,5,1,0,0
nicholas-bonfanti,15,17,90000.0,82.38,1,2,0,0,0,0,0
nicola-milani,21,14,90000.0,82.38,5,27,1,0,1,0,0
nicola-milani,17,10,90000.0,82.38,1,21,1,0,1,0,0
nicolo-barella,23,20,45000000.0,82.38,5,9,0,4,3,0,0
nicolo-barella,22,19,32400000.0,82.38,4,41,4,8,15,0,0
nicolo-barella,19,16,945000.0,82.38,3,30,0,1,9,1,0
nicolo-barella,17,14,180000.0,82.38,2,16,1,0,4,1,0
nicolo-barella,16,13,135000.0,82.38,1,18,1,0,3,0,1
nicolo-verzeni,18,20,23000.0,82.38,2,4,0,0,1,0,0
nicolo-verzeni,17,19,23000.0,82.38,1,2,1,0,0,0,0
ramen-cepele,17,20,23000.0,82.38,3,1,0,0,1,0,0
ramen-cepele,16,19,23000.0,82.38,2,12,1,0,2,0,0
riccardo-boscolo-chio,18,20,23000.0,82.38,3,1,0,0,0,0,0
riccardo-boscolo-chio,17,19,23000.0,82.38,2,21,1,1,0,0,0
riccardo-boscolo-chio,16,18,23000.0,82.38,1,12,3,0,0,0,0
riccardo-burgio,19,20,225000.0,82.38,3,4,1,0,2,0,0
riccardo-burgio,18,19,225000.0,82.38,2,24,0,1,2,0,0
riccardo-burgio,17,18,225000.0,82.38,1,31,0,1,1,0,0
roberto-gagliardini,23,17,11400000.0,82.38,6,32,0,0,8,0,0
roberto-gagliardini,22,16,630000.0,82.38,5,33,2,3,7,0,0
roberto-gagliardini,21,15,630000.0,82.38,4,20,1,1,3,0,0
roberto-gagliardini,20,14,360000.0,82.38,3,14,1,0,0,0,1
roberto-gagliardini,19,13,90000.0,82.38,2,22,1,1,4,1,0
roberto-gagliardini,17,11,90000.0,82.38,1,13,0,0,2,0,0
romelu-lukaku,26,19,67500000.0,82.38,9,51,34,6,2,0,0
romelu-lukaku,24,17,45000000.0,82.38,8,51,27,9,4,0,0
romelu-lukaku,21,14,22500000.0,82.38,7,48,20,7,6,0,0
romelu-lukaku,20,13,19350000.0,82.38,6,36,16,8,2,0,0
romelu-lukaku,19,12,12600000.0,82.38,5,38,17,7,3,0,0
romelu-lukaku,18,11,13500000.0,82.38,4,23,9,2,0,0,0
romelu-lukaku,16,9,360000.0,82.38,3,45,19,11,2,0,0
romelu-lukaku,15,8,360000.0,82.38,2,2,1,0,1,0,0
rosario-cancello,18,20,360000.0,82.38,4,5,1,1,1,0,0
rosario-cancello,17,19,360000.0,82.38,3,9,3,0,3,0,0
rosario-cancello,16,18,360000.0,82.38,2,9,2,1,1,0,0
samuele-mulattieri,20,20,720000.0,82.38,3,4,4,2,0,0,0
samuele-mulattieri,18,18,720000.0,82.38,2,34,4,2,0,0,0
samuele-mulattieri,17,17,720000.0,82.38,1,26,15,2,0,0,0
samuele-uccellini,16,19,720000.0,82.38,1,3,1,0,0,0,0
sebastiano-esposito,18,20,8100000.0,82.38,4,8,1,1,1,0,0
sebastiano-esposito,17,19,8100000.0,82.38,3,17,4,1,3,0,0
sebastiano-esposito,15,17,8100000.0,82.38,2,22,10,0,1,0,0
simone-oppizzi,16,19,8100000.0,82.38,2,11,3,0,2,0,0
simone-oppizzi,15,18,8100000.0,82.38,1,0,0,0,0,0,0
stefan-de-vrij,26,18,36000000.0,82.38,4,36,2,1,3,0,0
stefan-de-vrij,22,14,5400000.0,82.38,3,35,1,0,3,1,0
stefan-de-vrij,17,9,5400000.0,82.38,2,23,1,0,2,0,0
stefano-cester,18,20,5400000.0,82.38,3,5,0,3,1,0,0
stefano-cester,17,19,5400000.0,82.38,2,12,0,1,1,0,0
stefano-sensi,25,20,18000000.0,82.38,6,3,0,0,0,0,1
stefano-sensi,24,19,16200000.0,82.38,5,19,3,4,3,0,0
stefano-sensi,21,16,3300000.0,82.38,4,19,1,0,3,0,0
stefano-sensi,20,15,540000.0,82.38,3,33,4,5,11,0,0
stefano-sensi,18,13,180000.0,82.38,2,28,1,0,8,0,1
stefano-sensi,17,12,540000.0,82.38,1,25,6,0,8,0,0
thomas-branzini,17,20,540000.0,82.38,1,0,0,0,0,0,0
thomas-schiro,20,20,360000.0,82.38,3,7,2,0,1,0,0
thomas-schiro,17,17,360000.0,82.38,2,25,1,2,5,0,0
thomas-schiro,15,15,360000.0,82.38,1,13,1,0,2,0,0
tibo-persyn,16,18,360000.0,82.38,2,27,3,4,1,0,0
victor-moses,29,20,6525000.0,82.38,9,3,1,0,0,0,0
victor-moses,28,19,16200000.0,82.38,8,27,1,6,2,0,0
victor-moses,25,16,6750000.0,82.38,7,40,4,4,4,1,0
victor-moses,24,15,6750000.0,82.38,6,27,2,2,0,0,0
victor-moses,23,14,8550000.0,82.38,5,23,4,6,3,0,0
victor-moses,22,13,13500000.0,82.38,4,22,2,0,1,0,0
victor-moses,21,12,5850000.0,82.38,3,44,10,5,0,0,0
victor-moses,19,10,1130000.0,82.38,2,28,2,3,1,0,0
victor-moses,17,8,5850000.0,82.38,1,32,2,1,2,1,0
aaron-ramsey,28,19,36000000.0,82.38,5,35,4,1,3,0,0
aaron-ramsey,20,11,5400000.0,82.38,4,44,3,6,4,0,0
aaron-ramsey,20,10,5400000.0,82.38,3,20,2,0,2,0,0
aaron-ramsey,17,8,4500000.0,82.38,2,22,1,3,2,0,0
aaron-ramsey,16,7,5400000.0,82.38,1,21,2,3,1,0,0
adrien-rabiot,24,19,31500000.0,82.38,7,37,1,1,5,1,0
adrien-rabiot,18,13,1800000.0,82.38,6,34,3,1,4,0,0
adrien-rabiot,17,12,1350000.0,82.38,5,22,1,3,3,0,0
alessandro-pio-riccio,17,19,1350000.0,82.38,3,7,0,1,4,0,0
alessandro-pio-riccio,15,17,1350000.0,82.38,2,2,0,0,0,0,0
alex-sandro,24,15,18000000.0,82.38,4,33,2,5,6,1,0
alex-sandro,20,11,1620000.0,82.38,3,29,1,1,5,0,0
alex-sandro,19,10,450000.0,82.38,2,24,1,2,4,2,0
alex-sandro,17,8,450000.0,82.38,1,1,0,0,1,0,0
andrea-ferraris,17,20,450000.0,82.38,2,2,0,0,0,0,0
andrea-ferraris,16,19,450000.0,82.38,1,17,4,0,2,0,0
angel-chibozo,16,19,450000.0,82.38,4,21,15,6,2,0,0
blaise-matuidi,33,20,9450000.0,82.38,5,14,1,0,2,0,0
blaise-matuidi,30,17,27000000.0,82.38,4,49,4,2,4,0,0
blaise-matuidi,24,11,7200000.0,82.38,3,35,1,1,7,0,0
blaise-matuidi,20,7,1670000.0,82.38,2,37,0,1,5,0,0
blaise-matuidi,17,4,7200000.0,82.38,1,3,0,0,0,0,0
cosimo-marco-da-graca,17,19,90000.0,82.38,2,22,5,4,2,0,0
cosimo-marco-da-graca,16,18,90000.0,82.38,1,23,4,0,1,0,0
daniel-leo-gretarsson,25,20,360000.0,82.38,3,15,0,0,2,0,0
daniel-leo-gretarsson,20,15,23000.0,82.38,2,10,0,0,1,0,0
daniel-leo-gretarsson,17,12,360000.0,82.38,1,6,1,0,0,0,0
daniele-rugani,26,20,10800000.0,82.38,5,2,0,0,1,0,0
daniele-rugani,21,15,6750000.0,82.38,4,21,0,0,4,0,0
daniele-rugani,19,13,180000.0,82.38,3,42,2,2,3,0,0
daniele-rugani,18,12,180000.0,82.38,2,23,1,0,1,0,0
daniele-rugani,17,11,180000.0,82.38,1,24,1,0,0,0,0
douglas-costa,30,20,18000000.0,82.38,6,9,0,2,0,0,0
douglas-costa,28,18,49500000.0,82.38,5,25,1,1,2,0,1
douglas-costa,27,17,27000000.0,82.38,4,47,6,13,3,0,0
douglas-costa,25,15,20700000.0,82.38,3,43,7,18,4,0,0
douglas-costa,20,10,3600000.0,82.38,2,42,7,11,6,0,0
douglas-costa,18,8,20700000.0,82.38,1,6,1,2,0,0,0
elia-petrelli,19,20,180000.0,82.38,6,7,1,2,0,0,0
elia-petrelli,17,18,180000.0,82.38,5,35,12,5,3,0,0
elia-petrelli,16,16,180000.0,82.38,4,15,13,0,0,0,0
elia-petrelli,15,16,180000.0,82.38,3,15,13,0,0,0,0
enzo-barrenechea,19,20,135000.0,82.38,2,3,0,0,1,0,0
enzo-barrenechea,18,19,90000.0,82.38,1,12,0,0,1,0,0
ervin-omic,17,20,90000.0,82.38,4,2,0,0,0,0,0
ervin-omic,16,19,90000.0,82.38,3,9,6,0,3,0,0
fabio-miretti,17,20,90000.0,82.38,2,3,0,0,0,0,0
fabio-miretti,16,19,90000.0,82.38,1,20,16,6,2,0,0
federico-bernardeschi,23,17,27000000.0,82.38,5,31,5,6,4,0,0
federico-bernardeschi,20,14,1080000.0,82.38,4,12,3,2,2,0,0
federico-bernardeschi,19,13,180000.0,82.38,3,40,14,7,9,0,0
federico-bernardeschi,17,11,180000.0,82.38,2,8,0,0,0,0,0
francesco-lamanna,18,20,23000.0,82.38,2,8,0,0,2,0,0
francesco-lamanna,17,19,23000.0,82.38,1,7,0,0,0,0,0
franco-tongya,17,19,23000.0,82.38,3,28,3,3,4,0,0
franco-tongya,15,17,23000.0,82.38,2,8,1,0,0,0,0
gabriele-mulazzi,17,20,23000.0,82.38,2,2,0,0,0,0,0
gabriele-mulazzi,16,19,23000.0,82.38,1,8,0,0,0,0,0
giorgio-chiellini,21,5,8100000.0,82.38,3,23,0,1,6,0,0
giorgio-chiellini,20,4,8100000.0,82.38,2,42,3,2,2,0,0
giorgio-chiellini,16,0,8100000.0,82.38,1,3,0,0,0,0,0
giovanni-giorgi,17,20,8100000.0,82.38,2,1,0,0,0,0,0
giovanni-giorgi,16,19,8100000.0,82.38,1,6,1,1,0,0,0
giuseppe-leone,19,20,180000.0,82.38,3,5,0,0,1,0,0
giuseppe-leone,17,18,180000.0,82.38,2,20,0,0,1,0,0
giuseppe-leone,16,16,180000.0,82.38,1,9,0,0,1,0,0
giuseppe-verduci,17,19,180000.0,82.38,3,6,0,0,1,0,0
giuseppe-verduci,16,18,180000.0,82.38,2,26,1,4,1,0,0
gonzalo-higuain,32,20,13500000.0,82.38,7,16,2,4,0,0,2
gonzalo-higuain,31,19,40500000.0,82.38,6,88,22,16,6,0,0
gonzalo-higuain,30,18,49500000.0,82.38,5,80,26,6,8,0,2
gonzalo-higuain,28,16,58500000.0,82.38,4,110,64,8,6,0,0
gonzalo-higuain,25,13,27000000.0,82.38,3,92,48,24,16,0,0
gonzalo-higuain,19,7,10800000.0,82.38,2,68,18,8,4,0,0
kelvy,24,17,68000.0,82.38,4,3,0,0,0,0,0
kelvy,23,17,68000.0,82.38,3,3,0,0,0,0,0
juan-cuadrado,29,17,22500000.0,82.38,8,29,5,9,6,0,0
juan-cuadrado,28,16,22500000.0,82.38,7,45,3,10,10,1,0
juan-cuadrado,27,15,27900000.0,82.38,6,41,5,6,4,0,0
juan-cuadrado,25,13,13500000.0,82.38,5,43,15,11,13,1,0
juan-cuadrado,24,12,3600000.0,82.38,4,40,5,7,12,0,1
juan-cuadrado,23,11,720000.0,82.38,3,33,3,2,8,1,0
juan-cuadrado,21,9,720000.0,82.38,2,14,0,0,3,0,0
koni-de-winter,17,19,720000.0,82.38,3,13,0,0,2,0,0
koni-de-winter,16,18,720000.0,82.38,2,23,1,1,0,0,0
kristian-sekularac,16,20,720000.0,82.38,3,0,0,0,0,0,0
kristian-sekularac,15,19,720000.0,82.38,2,15,3,0,2,0,0
leonardo-cerri,17,20,720000.0,82.38,2,2,0,1,0,0,0
leonardo-cerri,16,19,720000.0,82.38,1,17,12,1,1,0,0
lorenzo-lucchesi,18,18,720000.0,82.38,2,0,0,0,0,0,0
lorenzo-lucchesi,17,18,720000.0,82.38,1,0,0,0,0,0,0
luciano-pisapia,17,20,720000.0,82.38,2,4,1,0,1,0,0
luciano-pisapia,16,19,720000.0,82.38,1,12,1,0,0,0,0
matias-soule,17,20,720000.0,82.38,1,2,1,1,0,0,0
matteo-andreano,17,20,720000.0,82.38,2,4,0,0,0,0,0
matteo-andreano,16,19,720000.0,82.38,1,16,0,1,1,0,0
matteo-anzolin,17,18,180000.0,82.38,3,38,0,5,1,0,0
matteo-anzolin,16,17,180000.0,82.38,2,18,1,0,0,0,0
matteo-anzolin,15,16,180000.0,82.38,1,18,1,1,0,0,1
matthijs-de-ligt,20,19,67500000.0,82.38,6,39,4,1,5,0,0
matthijs-de-ligt,18,17,90000.0,82.38,5,39,3,3,9,0,0
matthijs-de-ligt,17,16,90000.0,82.38,4,45,5,0,6,0,0
matthijs-de-ligt,16,15,90000.0,82.38,3,33,6,1,1,0,0
matthijs-de-ligt,15,14,90000.0,82.38,2,7,0,0,0,0,0
mattia-de-sciglio,28,20,6750000.0,82.38,4,3,0,0,0,0,0
mattia-de-sciglio,25,17,7650000.0,82.38,3,20,1,0,1,0,0
mattia-de-sciglio,19,11,135000.0,82.38,2,17,1,0,2,0,0
mattia-de-sciglio,17,9,7650000.0,82.38,1,14,0,0,0,0,0
merih-demiral,21,19,7425000.0,82.38,7,8,1,1,1,0,0
merih-demiral,20,18,630000.0,82.38,6,34,3,0,7,0,1
merih-demiral,19,17,45000.0,82.38,5,27,0,0,3,1,1
merih-demiral,18,16,45000.0,82.38,4,4,0,0,2,0,0
miralem-pjanic,30,20,40500000.0,82.38,6,6,0,0,1,0,0
miralem-pjanic,26,16,31500000.0,82.38,5,47,8,14,10,0,0
miralem-pjanic,21,11,8100000.0,82.38,4,36,4,12,8,0,0
miralem-pjanic,18,8,4950000.0,82.38,3,24,0,2,2,0,0
miralem-pjanic,17,7,4950000.0,82.38,2,38,5,2,6,0,0
nicolas-penner,17,18,68000.0,82.38,2,6,1,1,0,0,0
nicolas-penner,16,17,68000.0,82.38,1,23,0,0,0,0,0
nicolo-giorcelli,16,19,68000.0,82.38,1,17,0,0,2,0,0
nicolo-savona,16,19,68000.0,82.38,1,14,0,1,1,0,0
nikita-vlasenko,19,20,720000.0,82.38,4,1,0,0,1,0,0
nikita-vlasenko,18,19,720000.0,82.38,3,16,0,0,3,0,0
nikita-vlasenko,16,17,720000.0,82.38,2,15,1,0,5,0,0
nikola-sekulovic,21,18,23000.0,82.38,4,5,0,0,1,0,0
nikola-sekulovic,20,17,23000.0,82.38,3,22,0,0,2,0,0
nikola-sekulovic,20,16,23000.0,82.38,2,14,1,0,2,0,0
nikola-sekulovic,19,16,23000.0,82.38,1,14,1,0,2,0,0
pablo-moreno,18,20,900000.0,82.38,3,5,0,0,0,0,0
pablo-moreno,16,18,900000.0,82.38,2,30,4,4,0,0,1
paolo-gozzi,19,20,360000.0,82.38,4,2,0,0,0,0,0
paolo-gozzi,17,18,360000.0,82.38,3,25,1,0,0,0,0
paolo-gozzi,16,17,360000.0,82.38,2,27,1,0,2,0,0
pietro-saio,17,20,360000.0,82.38,2,5,0,0,2,0,0
pietro-saio,16,19,360000.0,82.38,1,15,0,0,1,0,0
riccardo-turicchia,17,20,23000.0,82.38,4,2,0,0,1,0,0
riccardo-turicchia,16,19,23000.0,82.38,3,18,3,1,1,0,0
rodrigo-bentancur,20,17,5400000.0,82.38,2,27,0,0,5,0,0
rodrigo-bentancur,18,15,23000.0,82.38,1,12,1,0,1,0,0
sami-khedira,28,15,16200000.0,82.38,7,25,5,3,4,0,1
sami-khedira,23,10,16200000.0,82.38,6,40,0,3,8,0,0
sami-khedira,20,7,630000.0,82.38,5,34,1,3,4,0,0
sami-khedira,18,5,630000.0,82.38,4,8,0,1,1,0,0
sami-khedira,17,4,630000.0,82.38,3,15,3,0,1,0,0
simone-giacchino,17,20,630000.0,82.38,4,1,0,0,0,0,0
simone-giacchino,16,19,630000.0,82.38,3,2,0,0,0,0,0
valentino-salducco,17,20,630000.0,82.38,2,5,0,0,1,0,0
valentino-salducco,16,19,630000.0,82.38,1,14,2,1,3,1,0
william-mauro,17,20,630000.0,82.38,2,4,1,0,2,0,0
william-mauro,16,19,630000.0,82.38,1,10,2,0,0,0,0
adam-marusic,25,17,2250000.0,82.38,4,39,3,5,4,0,1
adam-marusic,24,16,810000.0,82.38,3,40,5,6,9,0,0
adam-marusic,22,14,405000.0,82.38,2,35,6,3,9,1,0
alessio-bianchi,18,18,68000.0,82.38,3,22,1,0,4,0,0
alessio-bianchi,17,17,68000.0,82.38,2,2,0,0,0,0,0
alessio-bianchi,16,16,68000.0,82.38,1,23,1,0,2,0,0
andre-anderson,21,20,720000.0,82.38,3,3,1,0,1,0,0
andre-anderson,20,19,810000.0,82.38,2,7,0,0,0,0,0
andre-anderson,19,18,45000.0,82.38,1,20,2,1,2,0,0
andrea-marino,19,20,45000.0,82.38,4,8,1,1,3,0,0
andrea-marino,18,19,45000.0,82.38,3,17,1,0,0,0,0
andrea-marino,17,18,45000.0,82.38,2,23,3,2,2,0,0
andrea-marino,16,17,45000.0,82.38,1,21,1,0,2,0,0
andrea-santilli,16,19,45000.0,82.38,1,10,1,0,1,0,0
angelo-ndrecka,18,19,45000.0,82.38,2,16,1,0,0,0,0
angelo-ndrecka,17,18,45000.0,82.38,1,25,1,1,5,0,0
bobby-adekanye,21,20,720000.0,82.38,6,0,0,0,0,0,0
bobby-adekanye,20,19,540000.0,82.38,5,15,1,1,2,0,0
bobby-adekanye,18,17,540000.0,82.38,4,22,4,1,2,0,0
cesar-kaziewicz,16,18,540000.0,82.38,1,6,0,0,1,0,0
damiano-franco,17,19,540000.0,82.38,2,13,4,0,2,0,0
damiano-franco,16,18,540000.0,82.38,1,16,8,0,2,0,0
danilo-cataldi,24,18,3600000.0,82.38,5,18,2,1,3,0,0
danilo-cataldi,23,17,5700000.0,82.38,4,30,1,3,9,1,0
danilo-cataldi,20,14,900000.0,82.38,3,22,0,5,3,0,1
danilo-cataldi,19,13,270000.0,82.38,2,38,4,2,9,0,0
danilo-cataldi,17,11,270000.0,82.38,1,21,3,0,8,0,0
denis-vavro,23,19,5400000.0,82.38,3,17,0,0,0,0,1
denis-vavro,21,17,495000.0,82.38,2,44,3,1,5,0,0
denis-vavro,17,13,5400000.0,82.38,1,13,0,0,0,1,0
djavan-anderson,24,19,270000.0,82.38,8,22,2,0,2,0,0
djavan-anderson,23,18,270000.0,82.38,7,38,2,0,0,0,0
djavan-anderson,22,17,135000.0,82.38,6,38,4,2,0,0,0
djavan-anderson,20,15,135000.0,82.38,5,30,0,2,4,0,0
djavan-anderson,19,14,90000.0,82.38,4,42,0,0,2,0,0
djavan-anderson,17,12,90000.0,82.38,3,42,4,0,0,0,0
emiliano-shoti,17,18,90000.0,82.38,2,8,0,0,0,0,0
emiliano-shoti,16,17,90000.0,82.38,1,22,0,0,4,0,0
fabio-capotosti,17,20,90000.0,82.38,2,2,0,0,0,0,0
fabio-capotosti,16,19,90000.0,82.38,1,4,1,0,1,0,0
fabio-francucci,19,20,90000.0,82.38,2,0,0,0,0,0,0
fabio-francucci,17,18,90000.0,82.38,1,7,0,0,1,0,0
felipe-caicedo,29,17,2700000.0,82.38,9,33,6,3,1,0,0
felipe-caicedo,26,14,5850000.0,82.38,8,46,13,3,4,0,0
felipe-caicedo,23,11,4500000.0,82.38,7,8,2,1,2,0,0
felipe-caicedo,22,10,3660000.0,82.38,6,46,20,4,10,0,0
felipe-caicedo,22,9,3780000.0,82.38,5,29,4,3,8,0,0
felipe-caicedo,21,9,3780000.0,82.38,4,29,4,3,8,0,0
felipe-caicedo,20,8,4500000.0,82.38,3,25,7,0,2,0,0
felipe-caicedo,18,6,360000.0,82.38,2,33,9,1,2,0,0
florent-shehu,17,19,4500000.0,82.38,6,14,1,1,1,0,0
francesco-acerbi,30,18,9000000.0,82.38,6,50,3,0,6,1,0
francesco-acerbi,25,13,3375000.0,82.38,5,13,0,0,0,0,0
francesco-acerbi,24,12,4050000.0,82.38,4,17,0,0,2,0,0
francesco-acerbi,23,11,2790000.0,82.38,3,22,1,0,1,0,0
francesco-acerbi,22,10,2700000.0,82.38,2,43,2,0,3,0,1
francesco-acerbi,19,7,2700000.0,82.38,1,17,1,0,4,1,1
gabriele-migliorati,17,20,2700000.0,82.38,1,3,0,0,0,0,0
giacomo-moretti,22,17,2700000.0,82.38,2,0,0,0,0,0,0
giacomo-santovito,17,20,2700000.0,82.38,3,2,0,0,0,0,0
