name,age,season,mv,potential,transfer_no
michiel-kramer,16,5,135000,75.64,2
michiel-kramer,14,3,135000,75.64,1
mick-van-buren,28,20,450000,75.64,4
mick-van-buren,24,16,600000,75.64,3
mick-van-buren,21,13,360000,75.64,2
mick-van-buren,19,11,180000,75.64,1
nadir-achahbar,19,18,45000,75.64,5
nadir-achahbar,18,17,45000,75.64,4
nadir-achahbar,17,16,45000,75.64,3
nadir-achahbar,16,15,45000,75.64,2
nadir-achahbar,14,13,45000,75.64,1
nick-broekhuizen,18,19,45000,75.64,2
nick-broekhuizen,17,18,45000,75.64,1
niels-van-wetten,19,18,45000,75.64,5
niels-van-wetten,18,17,45000,75.64,4
niels-van-wetten,17,16,45000,75.64,3
niels-van-wetten,16,15,45000,75.64,2
niels-van-wetten,8,7,45000,75.64,1
nino-vittali,17,18,45000,75.64,1
omar-bogle,27,19,585000,75.64,8
omar-bogle,26,18,450000,75.64,7
omar-bogle,25,17,675000,75.64,6
omar-bogle,23,15,371500,75.64,5
omar-bogle,20,12,68000,75.64,4
omar-bogle,20,11,68000,75.64,3
omar-bogle,19,11,68000,75.64,2
omar-bogle,17,9,68000,75.64,1
pharell-de-macker,16,19,68000,75.64,2
pharell-de-macker,13,16,68000,75.64,1
quinzairo-boasman,20,19,68000,75.64,6
quinzairo-boasman,19,18,68000,75.64,5
quinzairo-boasman,17,16,68000,75.64,4
quinzairo-boasman,16,15,68000,75.64,3
quinzairo-boasman,14,13,68000,75.64,2
quinzairo-boasman,11,10,68000,75.64,1
robert-zwinkels,19,2,68000,75.64,1
robin-zwartjens,19,17,135000,75.64,3
robin-zwartjens,18,16,90000,75.64,2
robin-zwartjens,17,15,90000,75.64,1
sacha-komljenovic,16,19,90000,75.64,2
sacha-komljenovic,15,18,90000,75.64,1
sam-stubbs,20,19,180000,75.64,3
sam-stubbs,19,18,135000,75.64,2
sam-stubbs,18,17,135000,75.64,1
segun-owobowale,22,19,68000,75.64,6
segun-owobowale,21,18,68000,75.64,5
segun-owobowale,19,16,68000,75.64,4
segun-owobowale,17,14,135000,75.64,3
segun-owobowale,15,12,90000,75.64,2
segun-owobowale,12,9,90000,75.64,1
tobias-holtge,24,19,90000,75.64,4
tobias-holtge,23,18,90000,75.64,3
tobias-holtge,22,17,90000,75.64,2
tobias-holtge,21,16,90000,75.64,1
victor-beker,18,19,90000,75.64,1
david-sael,18,18,90000,75.64,1
tom-beugelsdijk,25,15,428000,75.64,8
tom-beugelsdijk,24,14,585000,75.64,7
tom-beugelsdijk,22,12,675000,75.64,6
tom-beugelsdijk,21,11,180000,75.64,5
tom-beugelsdijk,20,10,135000,75.64,4
tom-beugelsdijk,19,9,135000,75.64,3
tom-beugelsdijk,17,7,135000,75.64,2
tom-beugelsdijk,15,5,135000,75.64,1
brian-laudrup,30,99,135000,75.64,8
brian-laudrup,29,98,135000,75.64,7
brian-laudrup,25,94,135000,75.64,6
brian-laudrup,24,93,135000,75.64,5
brian-laudrup,23,92,135000,75.64,4
brian-laudrup,21,90,135000,75.64,3
brian-laudrup,20,89,135000,75.64,2
brian-laudrup,17,86,135000,75.64,1
jairzinho-slijngard,19,18,23000,75.64,4
jairzinho-slijngard,17,16,23000,75.64,3
jairzinho-slijngard,16,15,23000,75.64,2
jairzinho-slijngard,13,12,23000,75.64,1
glenn-roeder,36,92,23000,75.64,7
glenn-roeder,33,89,23000,75.64,6
glenn-roeder,28,84,23000,75.64,5
glenn-roeder,28,83,23000,75.64,4
glenn-roeder,27,83,23000,75.64,3
glenn-roeder,22,78,23000,75.64,2
glenn-roeder,18,73,23000,75.64,1
tevarit-junsom,34,18,23000,75.64,2
tevarit-junsom,31,15,23000,75.64,1
marco-bigoni,28,19,158000,75.64,12
marco-bigoni,27,18,158000,75.64,11
marco-bigoni,26,17,158000,75.64,10
marco-bigoni,26,16,45000,75.64,9
marco-bigoni,25,16,45000,75.64,8
marco-bigoni,24,15,90000,75.64,7
marco-bigoni,24,14,90000,75.64,6
marco-bigoni,23,14,158000,75.64,5
marco-bigoni,22,13,158000,75.64,4
marco-bigoni,19,10,158000,75.64,3
marco-bigoni,18,9,158000,75.64,2
marco-bigoni,16,7,158000,75.64,1
ryan-kennedy,27,14,158000,75.64,4
ryan-kennedy,26,13,158000,75.64,3
ryan-kennedy,25,12,158000,75.64,2
ryan-kennedy,24,11,158000,75.64,1
dario-greiser,25,17,158000,75.64,2
dario-greiser,21,13,158000,75.64,1
shurendo-janga,20,17,158000,75.64,5
shurendo-janga,19,17,158000,75.64,4
shurendo-janga,18,16,158000,75.64,3
shurendo-janga,17,15,158000,75.64,2
shurendo-janga,16,14,158000,75.64,1
vicente-besuijen,16,17,68000,75.64,4
vicente-besuijen,14,15,68000,75.64,3
vicente-besuijen,11,12,68000,75.64,2
vicente-besuijen,9,10,68000,75.64,1
daley-blind,24,14,16200000,75.64,7
daley-blind,20,10,10800000,75.64,6
daley-blind,19,9,675000,75.64,5
daley-blind,18,8,90000,75.64,4
daley-blind,17,7,90000,75.64,3
daley-blind,15,5,90000,75.64,2
daley-blind,8,98,90000,75.64,1
giuliany-ben-david-dos-santos,16,19,90000,75.64,2
giuliany-ben-david-dos-santos,13,16,90000,75.64,1
jozsef-fellai,29,18,23000,75.64,9
jozsef-fellai,27,16,23000,75.64,8
jozsef-fellai,24,13,90000,75.64,7
jozsef-fellai,23,12,90000,75.64,6
jozsef-fellai,22,11,90000,75.64,5
jozsef-fellai,20,9,23000,75.64,4
jozsef-fellai,19,8,23000,75.64,3
jozsef-fellai,18,7,23000,75.64,2
jozsef-fellai,17,6,23000,75.64,1
alberto-ropero,22,19,23000,75.64,3
alberto-ropero,20,17,23000,75.64,2
alberto-ropero,18,15,23000,75.64,1
luca-wrightman,20,18,23000,75.64,4
luca-wrightman,20,17,23000,75.64,3
luca-wrightman,19,17,23000,75.64,2
luca-wrightman,19,16,23000,75.64,1
peter-erdmann,31,17,23000,75.64,2
peter-erdmann,27,13,23000,75.64,1
nawaaz-landfeld,16,19,23000,75.64,3
nawaaz-landfeld,13,16,23000,75.64,2
nawaaz-landfeld,10,13,23000,75.64,1
matej-vuk,20,20,270000,75.64,6
matej-vuk,19,18,270000,75.64,5
matej-vuk,18,18,135000,75.64,4
matej-vuk,17,17,135000,75.64,3
matej-vuk,15,15,135000,75.64,2
matej-vuk,14,14,135000,75.64,1
elton-basriu,31,18,68000,75.64,11
elton-basriu,30,17,90000,75.64,10
elton-basriu,29,16,90000,75.64,9
elton-basriu,28,15,90000,75.64,8
elton-basriu,27,14,68000,75.64,7
elton-basriu,26,13,45000,75.64,6
elton-basriu,25,12,45000,75.64,5
elton-basriu,24,11,45000,75.64,4
elton-basriu,23,10,45000,75.64,3
elton-basriu,22,9,45000,75.64,2
elton-basriu,20,7,45000,75.64,1
olafur-ingolfsson,30,99,45000,75.64,3
olafur-ingolfsson,29,98,45000,75.64,2
olafur-ingolfsson,19,88,45000,75.64,1
mirko-teodorovic,38,16,45000,75.64,11
mirko-teodorovic,36,14,45000,75.64,10
mirko-teodorovic,35,13,113000,75.64,9
mirko-teodorovic,34,12,113000,75.64,8
mirko-teodorovic,32,10,113000,75.64,7
mirko-teodorovic,31,9,293000,75.64,6
mirko-teodorovic,30,8,315000,75.64,5
mirko-teodorovic,29,7,315000,75.64,4
mirko-teodorovic,26,4,315000,75.64,3
mirko-teodorovic,25,3,315000,75.64,2
mirko-teodorovic,24,2,315000,75.64,1
wouter-burger,19,20,1170000,75.64,5
wouter-burger,17,18,1230000,75.64,4
wouter-burger,16,17,1350000,75.64,3
wouter-burger,15,16,1350000,75.64,2
wouter-burger,12,13,1350000,75.64,1
bledian-krasniqi,18,19,450000,75.64,3
bledian-krasniqi,17,18,90000,75.64,2
bledian-krasniqi,16,17,90000,75.64,1
pierre-gevaert,26,19,23000,75.64,4
pierre-gevaert,23,16,23000,75.64,3
pierre-gevaert,22,15,23000,75.64,2
pierre-gevaert,20,13,23000,75.64,1
vladimir-khubulov,18,19,90000,75.64,3
vladimir-khubulov,17,18,135000,75.64,2
vladimir-khubulov,15,16,45000,75.64,1
steven-theunissen,19,18,270000,75.64,4
steven-theunissen,17,16,45000,75.64,3
steven-theunissen,16,15,45000,75.64,2
steven-theunissen,15,14,45000,75.64,1
dave-bennett,24,84,45000,75.64,2
dave-bennett,18,78,45000,75.64,1
jerry-van-wolfgang,27,19,225000,75.64,7
jerry-van-wolfgang,26,18,180000,75.64,6
jerry-van-wolfgang,25,17,158000,75.64,5
jerry-van-wolfgang,23,15,180000,75.64,4
jerry-van-wolfgang,20,12,270000,75.64,3
jerry-van-wolfgang,19,11,68000,75.64,2
jerry-van-wolfgang,16,8,68000,75.64,1
steven-coutts,19,9,68000,75.64,1
kundai-benyu,21,19,135000,75.64,5
kundai-benyu,20,18,180000,75.64,4
kundai-benyu,19,17,180000,75.64,3
kundai-benyu,19,16,180000,75.64,2
kundai-benyu,18,16,180000,75.64,1
mahamadou-ba,21,20,90000,75.64,3
mahamadou-ba,20,19,90000,75.64,2
mahamadou-ba,19,18,45000,75.64,1
simon-roppelt,20,16,90000,75.64,1
johnny-miller,-16,80,90000,75.64,4
johnny-miller,-20,76,90000,75.64,3
johnny-miller,-22,74,90000,75.64,2
johnny-miller,-28,68,90000,75.64,1
jae-hyeon-hwang,26,17,113000,75.64,2
jae-hyeon-hwang,21,12,113000,75.64,1
ross-haig,20,17,113000,75.64,1
thomas-van-den-belt,18,19,113000,75.64,4
thomas-van-den-belt,17,18,113000,75.64,3
thomas-van-den-belt,16,17,113000,75.64,2
thomas-van-den-belt,11,12,113000,75.64,1
rosario-fichera,20,71,113000,75.64,1
higinio-may-mecha,27,17,113000,75.64,9
higinio-may-mecha,25,15,113000,75.64,8
higinio-may-mecha,24,14,113000,75.64,7
higinio-may-mecha,23,13,113000,75.64,6
higinio-may-mecha,22,12,113000,75.64,5
higinio-may-mecha,21,11,113000,75.64,4
higinio-may-mecha,20,10,113000,75.64,3
higinio-may-mecha,19,9,113000,75.64,2
higinio-may-mecha,18,8,113000,75.64,1
benjamin-maarfelt,19,18,113000,75.64,1
emanuel-gonzalez,25,11,45000,75.64,1
florin-batranu,31,2,45000,75.64,5
florin-batranu,30,1,45000,75.64,4
florin-batranu,28,99,45000,75.64,3
florin-batranu,24,95,45000,75.64,2
florin-batranu,23,94,45000,75.64,1
lukas-gasparovic,24,17,45000,75.64,3
lukas-gasparovic,23,16,45000,75.64,2
lukas-gasparovic,20,13,45000,75.64,1
stefano-ferrucci,20,17,45000,75.64,2
stefano-ferrucci,18,16,45000,75.64,1
dante,32,15,1800000,75.64,7
dante,29,12,5400000,75.64,6
dante,26,9,7200000,75.64,5
dante,24,7,2250000,75.64,4
dante,23,6,720000,75.64,3
dante,21,4,225000,75.64,2
dante,19,2,225000,75.64,1
sercan-salgin,30,19,225000,75.64,6
sercan-salgin,28,17,225000,75.64,5
sercan-salgin,27,16,225000,75.64,4
sercan-salgin,24,13,225000,75.64,3
sercan-salgin,22,11,225000,75.64,2
sercan-salgin,21,10,225000,75.64,1
mohamed-taabouni,17,19,1800000,75.64,3
mohamed-taabouni,16,18,1800000,75.64,2
mohamed-taabouni,15,17,1800000,75.64,1
roman-kasyanenko,25,17,1800000,75.64,5
roman-kasyanenko,24,16,1800000,75.64,4
roman-kasyanenko,22,14,1800000,75.64,3
roman-kasyanenko,21,13,1800000,75.64,2
roman-kasyanenko,19,11,1800000,75.64,1
loek-postma,16,19,1800000,75.64,2
loek-postma,11,14,1800000,75.64,1
kian-fitz-jim,16,19,1800000,75.64,3
kian-fitz-jim,12,15,1800000,75.64,2
kian-fitz-jim,10,13,1800000,75.64,1
hamdi-marzouki,33,10,68000,75.64,6
hamdi-marzouki,32,9,68000,75.64,5
hamdi-marzouki,30,7,68000,75.64,4
hamdi-marzouki,28,5,68000,75.64,3
hamdi-marzouki,27,4,68000,75.64,2
hamdi-marzouki,25,2,68000,75.64,1
jan-luca-behnke,41,18,68000,75.64,1
danyel-fichera,26,19,68000,75.64,4
danyel-fichera,25,18,68000,75.64,3
danyel-fichera,24,17,68000,75.64,2
danyel-fichera,23,16,68000,75.64,1
ragnar-mar-larusson,22,19,23000,75.64,7
ragnar-mar-larusson,21,18,23000,75.64,6
ragnar-mar-larusson,20,17,23000,75.64,5
ragnar-mar-larusson,19,16,23000,75.64,4
ragnar-mar-larusson,19,15,23000,75.64,3
ragnar-mar-larusson,18,15,23000,75.64,2
ragnar-mar-larusson,16,13,23000,75.64,1
bram-franken,17,18,23000,75.64,4
bram-franken,16,17,23000,75.64,3
bram-franken,11,12,23000,75.64,2
bram-franken,9,10,23000,75.64,1
nikita-isaev,22,11,23000,75.64,1
marijn-ploem,19,17,23000,75.64,3
marijn-ploem,17,15,23000,75.64,2
marijn-ploem,16,14,23000,75.64,1
lorenzo-gioia,18,16,23000,75.64,2
lorenzo-gioia,16,14,23000,75.64,1
griffin-vets,20,19,23000,75.64,2
griffin-vets,18,17,23000,75.64,1
emmanuel-martinez,26,20,1440000,75.64,6
emmanuel-martinez,24,18,1800000,75.64,5
emmanuel-martinez,23,17,158000,75.64,4
emmanuel-martinez,22,16,180000,75.64,3
emmanuel-martinez,22,15,450000,75.64,2
emmanuel-martinez,21,15,450000,75.64,1
jarmil-blahuta,17,18,450000,75.64,2
jarmil-blahuta,16,17,450000,75.64,1
thomas-schuster,28,3,450000,75.64,6
thomas-schuster,27,2,450000,75.64,5
thomas-schuster,24,99,450000,75.64,4
thomas-schuster,22,97,450000,75.64,3
thomas-schuster,20,95,450000,75.64,2
thomas-schuster,19,94,450000,75.64,1
khymo-jansen,18,19,450000,75.64,3
khymo-jansen,17,18,450000,75.64,2
khymo-jansen,16,17,450000,75.64,1
jonas-svensson,18,11,1440000,75.64,3
jonas-svensson,16,9,90000,75.64,2
jonas-svensson,15,8,90000,75.64,1
fermin-sanchez,20,16,180000,75.64,2
fermin-sanchez,19,15,180000,75.64,1
gerriet-arndt,17,16,180000,75.64,1
xhevit-nuha,26,15,180000,75.64,6
xhevit-nuha,25,14,180000,75.64,5
xhevit-nuha,24,13,180000,75.64,4
xhevit-nuha,23,12,180000,75.64,3
xhevit-nuha,22,11,180000,75.64,2
xhevit-nuha,21,10,180000,75.64,1
felix-hellberg,30,19,180000,75.64,2
felix-hellberg,28,17,180000,75.64,1
thomas-beekman,19,19,180000,75.64,4
thomas-beekman,17,17,180000,75.64,3
thomas-beekman,16,16,180000,75.64,2
thomas-beekman,10,10,180000,75.64,1
zdenko-frtala,24,94,180000,75.64,2
zdenko-frtala,17,87,180000,75.64,1
dylan-nieuwenhuijs,22,17,34000,75.64,4
dylan-nieuwenhuijs,21,16,45000,75.64,3
dylan-nieuwenhuijs,20,15,45000,75.64,2
dylan-nieuwenhuijs,19,14,45000,75.64,1
philipp-muther,24,19,45000,75.64,2
philipp-muther,23,18,45000,75.64,1
peer-koopmeiners,17,17,45000,75.64,2
peer-koopmeiners,16,16,45000,75.64,1
florin-cazan,22,19,23000,75.64,2
florin-cazan,21,18,68000,75.64,1
anton-fase,17,17,135000,75.64,3
anton-fase,16,16,135000,75.64,2
anton-fase,15,15,135000,75.64,1
beau-reus,17,18,23000,75.64,3
beau-reus,16,17,23000,75.64,2
beau-reus,14,15,23000,75.64,1
caine-cairo,17,19,23000,75.64,5
caine-cairo,16,18,23000,75.64,4
caine-cairo,12,14,23000,75.64,3
caine-cairo,10,12,23000,75.64,2
caine-cairo,9,11,23000,75.64,1
calvin-stengs,17,16,90000,75.64,3
calvin-stengs,16,15,90000,75.64,2
calvin-stengs,10,9,90000,75.64,1
dani-de-wit,19,17,900000,75.64,3
dani-de-wit,17,15,68000,75.64,2
dani-de-wit,16,14,68000,75.64,1
daniel-deen,16,19,68000,75.64,1
des-kunst,17,16,23000,75.64,1
fedde-de-jong,16,19,68000,75.64,2
fedde-de-jong,13,16,68000,75.64,1
felix-correia,18,19,900000,75.64,4
felix-correia,17,18,900000,75.64,3
felix-correia,15,16,900000,75.64,2
felix-correia,13,14,900000,75.64,1
ferdy-druijf,18,16,540000,75.64,3
ferdy-druijf,17,15,540000,75.64,2
ferdy-druijf,14,12,540000,75.64,1
finn-stam,16,19,540000,75.64,3
finn-stam,13,16,540000,75.64,2
finn-stam,7,10,540000,75.64,1
floris-quaedvlieg,16,19,540000,75.64,1
fons-gemmel,17,18,540000,75.64,3
fons-gemmel,16,17,540000,75.64,2
fons-gemmel,14,15,540000,75.64,1
fredrik-midtsjo,22,14,1080000,75.64,5
fredrik-midtsjo,21,14,360000,75.64,4
fredrik-midtsjo,20,12,270000,75.64,3
fredrik-midtsjo,19,12,450000,75.64,2
fredrik-midtsjo,18,11,450000,75.64,1
hakon-evjen,17,17,2250000,75.64,2
hakon-evjen,16,16,2250000,75.64,1
henri-weigelt,21,19,248000,75.64,5
henri-weigelt,20,18,270000,75.64,4
henri-weigelt,19,17,270000,75.64,3
henri-weigelt,17,15,270000,75.64,2
henri-weigelt,15,13,270000,75.64,1
ugur-gezen,21,16,270000,75.64,2
ugur-gezen,19,14,270000,75.64,1
daan-van-unen,19,19,270000,75.64,4
daan-van-unen,17,17,270000,75.64,3
daan-van-unen,15,15,270000,75.64,2
daan-van-unen,10,10,270000,75.64,1
jonathan-martins-pereira,32,18,270000,75.64,8
jonathan-martins-pereira,30,15,1350000,75.64,7
jonathan-martins-pereira,28,14,900000,75.64,6
jonathan-martins-pereira,26,12,675000,75.64,5
jonathan-martins-pereira,24,10,540000,75.64,4
jonathan-martins-pereira,21,7,720000,75.64,3
jonathan-martins-pereira,20,6,270000,75.64,2
jonathan-martins-pereira,19,5,270000,75.64,1
sven-schydel,33,19,270000,75.64,2
sven-schydel,31,17,270000,75.64,1
grzegorz-kruk,20,20,270000,75.64,3
grzegorz-kruk,18,18,270000,75.64,2
grzegorz-kruk,13,13,270000,75.64,1
grant-adam,27,18,23000,75.64,10
grant-adam,25,16,23000,75.64,9
grant-adam,24,15,45000,75.64,8
grant-adam,23,14,23000,75.64,7
grant-adam,22,13,30333.33333,75.64,6
grant-adam,22,12,45000,75.64,5
grant-adam,21,12,45000,75.64,4
grant-adam,20,11,23000,75.64,3
grant-adam,19,10,23000,75.64,2
grant-adam,17,8,23000,75.64,1
patrick-kikuta,21,14,23000,75.64,4
patrick-kikuta,20,13,23000,75.64,3
patrick-kikuta,19,12,23000,75.64,2
patrick-kikuta,17,10,23000,75.64,1
xico,-60,38,23000,75.64,1
giulio-righes,19,17,23000,75.64,2
giulio-righes,18,16,23000,75.64,1
muhlis-can-yakut,22,18,23000,75.64,6
muhlis-can-yakut,21,17,23000,75.64,5
muhlis-can-yakut,19,15,23000,75.64,4
muhlis-can-yakut,18,14,23000,75.64,3
muhlis-can-yakut,17,13,23000,75.64,2
muhlis-can-yakut,16,12,23000,75.64,1
eros-pisano,32,19,270000,75.64,8
eros-pisano,30,17,450000,75.64,7
eros-pisano,28,15,720000,75.64,6
eros-pisano,26,13,450000,75.64,5
eros-pisano,24,11,1485000,75.64,4
eros-pisano,21,8,990000,75.64,3
eros-pisano,20,7,45000,75.64,2
eros-pisano,18,5,45000,75.64,1
ben-scholte,17,18,45000,75.64,2
ben-scholte,15,16,45000,75.64,1
brian-haak,16,17,45000,75.64,2
brian-haak,15,16,45000,75.64,1
dennis-telgenkamp,26,13,315000,75.64,4
dennis-telgenkamp,25,12,315000,75.64,3
dennis-telgenkamp,21,8,135000,75.64,2
dennis-telgenkamp,19,6,135000,75.64,1
desevio-payne,21,17,90000,75.64,6
desevio-payne,19,15,225000,75.64,5
desevio-payne,18,14,270000,75.64,4
desevio-payne,16,12,270000,75.64,3
desevio-payne,15,11,270000,75.64,2
desevio-payne,14,10,270000,75.64,1
ferhat-gorgulu,27,18,45000,75.64,6
ferhat-gorgulu,26,17,135000,75.64,5
ferhat-gorgulu,22,13,135000,75.64,4
ferhat-gorgulu,21,12,90000,75.64,3
ferhat-gorgulu,18,9,45000,75.64,2
ferhat-gorgulu,17,8,45000,75.64,1
filip-ugrinic,20,19,473000,75.64,4
filip-ugrinic,18,17,675000,75.64,3
filip-ugrinic,17,16,270000,75.64,2
filip-ugrinic,15,14,270000,75.64,1
freddy-quispel,19,19,45000,75.64,3
freddy-quispel,17,17,45000,75.64,2
freddy-quispel,15,15,45000,75.64,1
glenn-bijl,21,16,90000,75.64,3
glenn-bijl,19,14,45000,75.64,2
glenn-bijl,17,12,45000,75.64,1
henk-bos,23,16,113000,75.64,4
henk-bos,22,15,90000,75.64,3
henk-bos,19,12,157500,75.64,2
henk-bos,17,10,68000,75.64,1
hilal-ben-moussa,27,19,225000,75.64,10
hilal-ben-moussa,25,17,450000,75.64,9
hilal-ben-moussa,24,16,90000,75.64,8
hilal-ben-moussa,23,15,90000,75.64,7
hilal-ben-moussa,20,12,90000,75.64,6
hilal-ben-moussa,18,10,90000,75.64,5
hilal-ben-moussa,17,9,90000,75.64,4
hilal-ben-moussa,16,8,90000,75.64,3
hilal-ben-moussa,15,7,90000,75.64,2
hilal-ben-moussa,8,0,90000,75.64,1
jafar-arias,23,18,360000,75.64,5
jafar-arias,20,15,180000,75.64,4
jafar-arias,19,14,135000,75.64,3
jafar-arias,18,13,135000,75.64,2
jafar-arias,17,12,135000,75.64,1
jordy-luchies,17,18,135000,75.64,1
joris-adams,18,19,135000,75.64,2
joris-adams,16,17,135000,75.64,1
julius-duit,18,19,135000,75.64,3
julius-duit,17,18,135000,75.64,2
julius-duit,15,16,135000,75.64,1
kerim-frei,25,19,529000,75.64,7
kerim-frei,23,17,1015000,75.64,6
kerim-frei,19,13,4050000,75.64,5
kerim-frei,19,12,2700000,75.64,4
kerim-frei,18,12,2700000,75.64,3
kerim-frei,17,11,2700000,75.64,2
kerim-frei,16,10,2700000,75.64,1
keziah-veendorp,18,15,68000,75.64,4
keziah-veendorp,17,14,68000,75.64,3
keziah-veendorp,14,11,68000,75.64,2
keziah-veendorp,11,8,68000,75.64,1
lentini-caciano,18,19,68000,75.64,3
lentini-caciano,17,18,68000,75.64,2
lentini-caciano,16,17,68000,75.64,1
leon-sopic,19,19,68000,75.64,3
leon-sopic,17,17,68000,75.64,2
leon-sopic,15,15,68000,75.64,1
lorenzo-burnet,28,19,293000,75.64,7
lorenzo-burnet,26,17,315000,75.64,6
lorenzo-burnet,25,16,435000,75.64,5
lorenzo-burnet,20,11,630000,75.64,4
lorenzo-burnet,19,10,135000,75.64,3
lorenzo-burnet,17,8,135000,75.64,2
lorenzo-burnet,13,4,135000,75.64,1
luciano-carty,17,18,135000,75.64,3
luciano-carty,15,16,135000,75.64,2
luciano-carty,14,15,135000,75.64,1
luka-adzic,22,20,810000,75.64,3
luka-adzic,20,18,840000,75.64,2
luka-adzic,18,16,990000,75.64,1
marko-kolar,22,17,270000,75.64,7
marko-kolar,21,16,540000,75.64,6
marko-kolar,20,15,450000,75.64,5
marko-kolar,19,14,540000,75.64,4
marko-kolar,18,13,90000,75.64,3
marko-kolar,17,12,90000,75.64,2
marko-kolar,15,10,90000,75.64,1
martijn-bolks,18,19,90000,75.64,1
matthias-hamrol,25,19,293000,75.64,10
matthias-hamrol,23,17,360000,75.64,9
matthias-hamrol,22,16,68000,75.64,8
matthias-hamrol,21,15,68000,75.64,7
matthias-hamrol,19,13,68000,75.64,6
matthias-hamrol,18,12,68000,75.64,5
matthias-hamrol,17,11,68000,75.64,4
matthias-hamrol,16,10,68000,75.64,3
matthias-hamrol,15,9,68000,75.64,2
matthias-hamrol,14,8,68000,75.64,1
maurice-tinholt,15,18,68000,75.64,1
michael-chacon,21,15,90000,75.64,5
michael-chacon,20,14,90000,75.64,4
michael-chacon,19,13,90000,75.64,3
michael-chacon,18,12,90000,75.64,2
michael-chacon,14,8,90000,75.64,1
michael-de-leeuw,30,16,540000,75.64,5
michael-de-leeuw,26,12,1800000,75.64,4
michael-de-leeuw,25,11,585000,75.64,3
michael-de-leeuw,23,9,495000,75.64,2
michael-de-leeuw,21,7,45000,75.64,1
michael-heylen,25,19,360000,75.64,5
michael-heylen,23,17,540000,75.64,4
michael-heylen,22,16,900000,75.64,3
michael-heylen,20,14,1080000,75.64,2
michael-heylen,19,13,900000,75.64,1
miguel-araujo,24,18,765000,75.64,5
miguel-araujo,20,14,450000,75.64,4
miguel-araujo,19,13,225000,75.64,3
miguel-araujo,18,12,225000,75.64,2
miguel-araujo,17,11,225000,75.64,1
nick-bakker,23,15,90000,75.64,4
nick-bakker,20,12,90000,75.64,3
nick-bakker,19,11,45000,75.64,2
nick-bakker,17,9,45000,75.64,1
jan-niklas-beste,21,20,315000,75.64,6
jan-niklas-beste,20,19,315000,75.64,5
jan-niklas-beste,19,18,450000,75.64,4
jan-niklas-beste,17,16,450000,75.64,3
jan-niklas-beste,15,14,450000,75.64,2
jan-niklas-beste,8,7,450000,75.64,1
nikolai-laursen,20,18,270000,75.64,3
nikolai-laursen,17,15,225000,75.64,2
nikolai-laursen,16,14,45000,75.64,1
pontus-dahlberg,21,20,810000,75.64,4
pontus-dahlberg,19,18,840000,75.64,3
pontus-dahlberg,17,16,780000,75.64,2
pontus-dahlberg,16,15,720000,75.64,1
rik-koelewijn,17,19,720000,75.64,3
rik-koelewijn,16,18,720000,75.64,2
rik-koelewijn,15,17,720000,75.64,1
robbert-de-vos,19,15,68000,75.64,4
robbert-de-vos,18,14,68000,75.64,3
robbert-de-vos,17,13,68000,75.64,2
robbert-de-vos,16,12,68000,75.64,1
robin-jalving,17,17,68000,75.64,2
robin-jalving,15,15,68000,75.64,1
ruben-roosken,19,19,45000,75.64,3
ruben-roosken,17,17,45000,75.64,2
ruben-roosken,15,15,45000,75.64,1
sergio-pena,23,18,630000,75.64,8
sergio-pena,22,17,360000,75.64,7
sergio-pena,22,16,315000,75.64,6
sergio-pena,21,16,315000,75.64,5
sergio-pena,21,15,225000,75.64,4
sergio-pena,20,15,225000,75.64,3
sergio-pena,19,14,225000,75.64,2
sergio-pena,18,13,225000,75.64,1
shani-tarashaj,24,19,270000,75.64,7
shani-tarashaj,23,18,450000,75.64,6
shani-tarashaj,22,17,1800000,75.64,5
shani-tarashaj,21,16,1800000,75.64,4
shani-tarashaj,18,13,2925000,75.64,3
shani-tarashaj,17,12,2250000,75.64,2
shani-tarashaj,16,11,2250000,75.64,1
stefan-van-der-lei,26,18,135000,75.64,6
stefan-van-der-lei,25,18,90000,75.64,5
stefan-van-der-lei,24,17,90000,75.64,4
stefan-van-der-lei,22,15,90000,75.64,3
stefan-van-der-lei,21,14,90000,75.64,2
stefan-van-der-lei,19,12,90000,75.64,1
tom-hiariej,31,19,270000,75.64,5
tom-hiariej,29,17,315000,75.64,4
tom-hiariej,28,16,360000,75.64,3
tom-hiariej,25,13,360000,75.64,2
tom-hiariej,19,7,517500,75.64,1
wouter-marinus,23,18,270000,75.64,3
wouter-marinus,19,14,405000,75.64,2
wouter-marinus,17,12,405000,75.64,1
ahmed-el-messaoudi,23,18,900000,75.64,6
ahmed-el-messaoudi,22,17,765000,75.64,5
