name,age,date,mv
tiago-volpi,29,19,2700000
tiago-volpi,28,19,2700000
tiago-volpi,24,15,450000
tiago-volpi,21,12,450000
tiago-volpi,20,11,450000
tiago-volpi,19,10,450000
lautaro-martinez,21,18,22500000
lautaro-martinez,19,16,22500000
vitor-bueno,26,20,1800000
vitor-bueno,26,19,1800000
vitor-bueno,25,19,1800000
vitor-bueno,24,18,2700000
vitor-bueno,22,16,225000
vitor-bueno,21,15,225000
vitor-bueno,18,12,225000
walce,20,19,225000
franca,29,19,720000
franca,28,19,720000
franca,27,18,720000
franca,26,17,765000
franca,25,16,900000
franca,24,15,1080000
franca,24,14,1080000
franca,23,14,1215000
franca,22,13,1350000
franca,22,12,1350000
franca,21,12,1350000
ashley-young,35,20,3600000
ashley-young,26,11,16200000
ashley-young,22,7,5850000
ashley-young,18,3,16200000
adryelson,20,18,90000
adryelson,19,17,90000
ale-santos,20,19,90000
betinho,29,20,585000
betinho,28,20,90000
betinho,28,19,90000
betinho,26,18,90000
betinho,26,17,90000
betinho,25,17,90000
betinho,24,16,90000
betinho,22,14,90000
betinho,21,13,90000
betinho,20,12,90000
jan-hurtado,21,21,5670000
jan-hurtado,20,20,5670000
jan-hurtado,19,19,675000
jan-hurtado,18,18,315000
jan-hurtado,17,17,225000
cleberson,28,20,360000
cleberson,27,19,450000
cleberson,27,18,450000
cleberson,26,18,450000
cleberson,20,12,450000
cleberson,18,10,450000
cleberson,17,9,450000
diego-noronha,28,20,90000
diego-noronha,27,19,90000
diego-noronha,24,16,90000
diego-noronha,23,14,180000
diego-noronha,22,14,180000
diego-noronha,21,13,180000
douglas-luiz,21,19,2250000
douglas-luiz,19,17,2250000
douglas-luiz,18,16,2250000
eldder,20,19,2250000
elenilson-garcia,28,20,68000
elenilson-garcia,27,19,68000
elenilson-garcia,27,18,68000
elenilson-garcia,26,18,68000
elenilson-garcia,24,16,68000
elenilson-garcia,23,15,68000
elenilson-garcia,23,14,68000
elenilson-garcia,22,14,68000
ewandro-costa,25,21,428000
ewandro-costa,24,20,484000
ewandro-costa,24,19,540000
ewandro-costa,23,19,900000
ewandro-costa,22,18,900000
ewandro-costa,20,16,900000
ewandro-costa,19,15,675000
ewandro-costa,18,14,900000
jean-patrick,28,20,450000
jean-patrick,27,19,495000
jean-patrick,27,18,495000
jean-patrick,26,18,495000
jean-patrick,26,17,495000
jean-patrick,25,17,495000
jean-patrick,25,16,495000
jean-patrick,24,16,90000
jean-patrick,24,15,90000
jean-patrick,23,15,90000
jean-patrick,23,14,90000
jean-patrick,22,14,90000
jean-patrick,21,13,90000
joao-igor,24,20,90000
joao-igor,24,19,90000
joao-igor,23,19,90000
jonatan-gomez,30,20,1170000
jonatan-gomez,30,19,1170000
jonatan-gomez,29,19,1350000
jonatan-gomez,28,18,1350000
jonatan-gomez,27,17,1280000
jonatan-gomez,26,16,540000
jonatan-gomez,25,15,540000
jonatan-gomez,24,14,540000
jonatan-gomez,23,13,540000
jonatan-gomez,22,12,1350000
jonatan-gomez,21,11,1170000
jonatan-gomez,18,8,1350000
nicolas-nkoulou,28,18,9000000
nicolas-nkoulou,27,17,6750000
nicolas-nkoulou,26,16,9000000
nicolas-nkoulou,21,11,4500000
nicolas-nkoulou,18,8,4500000
nicolas-nkoulou,18,7,4500000
leandro-barcia,29,21,675000
leandro-barcia,28,20,855000
leandro-barcia,28,19,855000
leandro-barcia,27,19,630000
leandro-barcia,22,14,630000
luan-polli,25,18,225000
luan-polli,24,17,225000
luan-polli,23,16,225000
luan-polli,21,14,225000
luan-polli,20,13,225000
lucas-mugni,28,20,135000
lucas-mugni,27,19,135000
lucas-mugni,26,18,135000
lucas-mugni,25,17,742500
lucas-mugni,24,16,1350000
lucas-mugni,23,15,1580000
lucas-mugni,22,14,2250000
lucas-mugni,19,11,45000
mailson,21,17,45000
marcao,23,19,1800000
marcao,22,18,810000
marcao,21,17,450000
marcao,20,16,450000
matheusinho,22,20,720000
matheusinho,18,16,113000
maxwel-cornet,19,15,900000
maxwel-cornet,16,12,900000
pablo-pardal,22,21,45000
pablo-pardal,21,20,45000
pablo-pardal,19,18,45000
pedro-maranhao,21,20,45000
pedro-maranhao,20,19,45000
rafael-thyere,28,20,450000
rafael-thyere,26,19,630000
rafael-thyere,26,18,630000
rafael-thyere,25,18,450000
rafael-thyere,22,14,90000
rafael-thyere,21,14,90000
rafael-thyere,20,13,90000
raul-prata,30,17,585000
raul-prata,29,16,270000
raul-prata,24,11,270000
rithely,29,20,1170000
rithely,29,19,1440000
rithely,27,18,2480000
rithely,20,11,2480000
rithely,18,9,2480000
sander-berge,22,20,19800000
sander-berge,19,17,720000
sander-berge,17,15,720000
sander-berge,16,14,720000
thallyson,24,20,360000
thallyson,23,19,450000
thallyson,23,18,450000
thallyson,22,18,450000
thallyson,21,17,450000
getulio,24,20,585000
getulio,23,20,720000
getulio,22,19,810000
rafa-mir,24,21,4500000
rafa-mir,23,20,2700000
rafa-mir,22,19,2700000
rafa-mir,21,18,1125000
rafa-mir,19,16,1350000
willian-farias,31,20,900000
willian-farias,30,19,1015000
willian-farias,28,17,1350000
willian-farias,28,16,1350000
willian-farias,27,16,1800000
willian-farias,25,14,450000
willian-farias,20,9,1800000
pierre-emerick-aubameyang,29,18,58500000
pierre-emerick-aubameyang,24,13,13500000
pierre-emerick-aubameyang,23,12,3600000
pierre-emerick-aubameyang,23,11,3600000
pierre-emerick-aubameyang,22,11,2700000
pierre-emerick-aubameyang,21,10,1530000
pierre-emerick-aubameyang,20,9,900000
pierre-emerick-aubameyang,19,8,900000
pierre-emerick-aubameyang,18,7,900000
pierre-emerick-aubameyang,16,5,900000
trent-alexander-arnold,18,16,900000
trent-alexander-arnold,17,15,900000
alexandre-lacazette,26,17,36000000
alexandre-lacazette,18,9,36000000
alexandre-lacazette,17,8,36000000
andrey-lunev,25,17,1800000
andrey-lunev,23,15,45000
andrey-lunev,22,14,45000
andrey-lunev,21,13,45000
andrey-lunev,20,12,23000
andrey-lunev,17,9,23000
andrey-lunev,16,8,23000
bruno-gomes,18,19,225000
cayo-tenorio,21,20,23000
claudio-winck,26,20,630000
claudio-winck,25,19,810000
claudio-winck,25,18,810000
claudio-winck,24,18,675000
claudio-winck,23,16,675000
claudio-winck,22,16,630000
claudio-winck,21,15,675000
claudio-winck,18,12,630000
fellipe-bastos,30,20,540000
fellipe-bastos,30,19,540000
fellipe-bastos,29,19,810000
fellipe-bastos,29,18,810000
fellipe-bastos,28,18,810000
fellipe-bastos,27,17,1580000
fellipe-bastos,26,16,1580000
fellipe-bastos,25,15,1580000
fellipe-bastos,24,14,675000
fellipe-bastos,24,13,675000
fellipe-bastos,23,13,675000
fellipe-bastos,22,12,675000
fellipe-bastos,20,10,510000
fellipe-bastos,19,9,630000
fellipe-bastos,18,8,293000
fernando-miguel,33,18,1130000
fernando-miguel,29,14,90000
fernando-miguel,29,13,90000
fernando-miguel,28,13,90000
fredy-guarin,34,20,1440000
fredy-guarin,33,19,4050000
fredy-guarin,30,16,9450000
fredy-guarin,26,12,10200000
fredy-guarin,22,8,1350000
fredy-guarin,21,7,1620000
fredy-guarin,20,6,540000
fredy-guarin,18,4,540000
fredy-guarin,17,3,540000
gabriel-felix,25,20,90000
gabriel-felix,25,19,90000
gabriel-felix,24,19,90000
gabriel-felix,24,18,90000
gabriel-felix,23,18,90000
gabriel-felix,20,15,90000
gabriel-pec,18,19,90000
german-cano,32,20,2970000
german-cano,30,18,1350000
german-cano,29,17,1350000
german-cano,28,16,720000
german-cano,27,15,720000
german-cano,24,12,405000
german-cano,23,11,270000
german-cano,22,10,360000
german-cano,21,9,540000
german-cano,19,7,360000
jordi-alba,23,12,9000000
jordi-alba,20,9,540000
jordi-alba,19,8,540000
jordi-alba,18,7,540000
jordi-alba,16,5,540000
jordi-alba,15,4,540000
jordi-alba,14,3,540000
kaio-magno,20,19,540000
thiago-laranjeira,31,19,135000
thiago-laranjeira,30,18,135000
thiago-laranjeira,29,17,135000
thiago-laranjeira,28,16,135000
thiago-laranjeira,26,14,135000
thiago-laranjeira,25,13,135000
thiago-laranjeira,24,12,135000
thiago-laranjeira,23,11,135000
thiago-laranjeira,21,9,135000
thiago-laranjeira,20,8,135000
thiago-laranjeira,17,5,135000
leandro-castan,31,18,2100000
leandro-castan,30,17,4950000
leandro-castan,29,16,5400000
leandro-castan,25,12,2250000
leandro-castan,23,10,810000
leandro-castan,22,9,45000
leandro-castan,22,8,45000
leandro-castan,21,8,180000
leandro-castan,20,7,180000
leandro-castan,18,5,180000
linnick,21,20,45000
marrony,21,20,3240000
marrony,19,18,180000
martin-benitez,27,20,4050000
martin-benitez,26,20,4050000
martin-benitez,17,11,4050000
maycki,20,10,45000
maycki,19,9,4050000
rafael-galhardo,29,20,540000
rafael-galhardo,29,19,810000
rafael-galhardo,28,19,810000
rafael-galhardo,27,18,630000
rafael-galhardo,26,17,630000
rafael-galhardo,25,16,1240000
rafael-galhardo,25,15,1580000
rafael-galhardo,24,15,450000
rafael-galhardo,24,14,450000
rafael-galhardo,23,14,450000
rafael-galhardo,21,12,360000
rafael-galhardo,18,9,450000
raul-jimenez,28,19,31500000
raul-jimenez,27,18,13500000
raul-jimenez,24,15,4500000
raul-jimenez,23,14,9000000
raul-jimenez,21,12,9000000
raul-jimenez,19,10,9000000
ribamar,24,20,720000
ribamar,22,19,810000
ribamar,22,18,810000
ribamar,21,18,810000
ribamar,20,17,450000
ribamar,19,16,900000
ricardo-graca,20,17,450000
rodrigo-riquelme,21,21,2070000
rodrigo-riquelme,20,20,2070000
rodrigo-riquelme,19,19,2070000
rodrigo-riquelme,17,17,2070000
rodrigo-coutinho,21,20,2070000
roger-ibanez,22,21,13500000
roger-ibanez,21,20,1800000
roger-ibanez,20,19,630000
roger-ibanez,19,18,45000
roger-ibanez,18,17,45000
tiago-reis,20,19,45000
tiago-reis,19,18,45000
tiago-reis,18,17,45000
ulisses-garcia,22,18,390000
ulisses-garcia,19,15,135000
ulisses-garcia,18,14,45000
ulisses-garcia,17,13,45000
ulisses-garcia,16,12,45000
ulisses-garcia,15,11,45000
werley,30,18,1130000
werley,29,17,900000
werley,29,16,900000
werley,28,16,1350000
werley,28,15,1580000
werley,27,15,2250000
werley,24,12,900000
werley,20,8,900000
willian-maranhao,24,20,720000
willian-maranhao,24,19,900000
willian-maranhao,23,19,900000
willian-maranhao,23,18,900000
willian-maranhao,22,18,900000
agustin-nadruz,23,19,135000
agustin-nadruz,22,18,113000
agustin-nadruz,21,17,68000
agustin-nadruz,20,16,68000
alejandro-mitrano,23,20,68000
alejandro-mitrano,22,20,68000
alejandro-mitrano,21,19,68000
alejandro-mitrano,19,17,68000
alejandro-mitrano,18,16,68000
alejandro-mitrano,17,15,68000
carlos-valdez,34,17,90000
carlos-valdez,28,11,630000
carlos-valdez,28,10,630000
carlos-valdez,27,10,630000
carlos-valdez,24,7,450000
carlos-valdez,22,5,450000
carlos-valdez,18,1,450000
diego-gurri,26,18,450000
diego-gurri,25,18,360000
diego-gurri,24,17,270000
diego-gurri,17,10,360000
diego-romero,29,17,180000
diego-romero,28,16,180000
diego-romero,27,15,180000
diego-romero,27,14,180000
diego-romero,26,14,180000
diego-romero,26,13,180000
diego-romero,25,13,180000
diego-romero,24,12,180000
diego-romero,23,11,180000
diego-romero,19,7,180000
emiliano-alvarez,25,20,180000
emiliano-alvarez,23,19,135000
emiliano-alvarez,20,16,180000
gonzalo-falcon,21,18,135000
gonzalo-falcon,18,15,180000
guillermo-fratta,25,20,270000
guillermo-fratta,23,18,450000
guillermo-fratta,23,17,450000
guillermo-fratta,21,16,765000
guillermo-fratta,20,15,450000
jose-alberti,23,20,315000
jose-alberti,19,16,450000
kevin-de-los-santos,37,15,450000
kevin-de-los-santos,36,14,450000
leandro-lozano,20,19,450000
leandro-lozano,19,18,450000
lisandro-perez,20,20,90000
lisandro-perez,19,19,90000
luciano-olaizola,19,20,90000
marcelo-tapia,27,19,180000
marcelo-tapia,24,16,180000
marcelo-tapia,22,14,180000
matias-rigoleto,25,20,270000
matias-rigoleto,24,19,315000
matias-rigoleto,18,13,270000
mauricio-fratta,20,18,270000
nicolas-baran,29,19,405000
nicolas-baran,28,18,293000
nicolas-baran,25,15,158000
nicolas-baran,24,14,158000
nicolas-baran,20,10,158000
nicolas-freitas,33,20,180000
nicolas-freitas,32,19,180000
nicolas-freitas,31,18,338000
nicolas-freitas,30,17,338000
nicolas-freitas,29,16,675000
nicolas-freitas,29,15,675000
nicolas-freitas,28,15,585000
nicolas-freitas,27,14,675000
nicolas-freitas,26,13,675000
nicolas-freitas,25,12,675000
nicolas-freitas,24,11,270000
nicolas-freitas,22,9,270000
nicolas-freitas,19,6,270000
juan-pablo-alvarez,21,17,270000
juan-pablo-alvarez,20,16,270000
pedro-silva-torrejon,22,19,90000
pedro-silva-torrejon,21,18,90000
pedro-silva-torrejon,20,17,135000
pedro-silva-torrejon,17,14,135000
robert-flores,30,16,360000
robert-flores,28,14,765000
robert-flores,27,13,608000
robert-flores,26,12,608000
robert-flores,25,11,608000
robert-flores,24,10,810000
robert-flores,23,9,630000
robert-flores,22,8,900000
robert-flores,20,6,900000
rodrigo-gomez,27,20,720000
rodrigo-gomez,26,19,675000
rodrigo-gomez,26,18,675000
rodrigo-gomez,25,18,1080000
rodrigo-gomez,23,16,3240000
rodrigo-gomez,23,15,2480000
rodrigo-gomez,22,15,900000
rodrigo-gomez,21,14,1800000
ruben-bentancourt,27,20,450000
ruben-bentancourt,26,19,450000
ruben-bentancourt,25,18,270000
ruben-bentancourt,24,17,270000
ruben-bentancourt,23,16,270000
ruben-bentancourt,22,15,900000
ruben-bentancourt,21,14,652500
ruben-bentancourt,18,11,1260000
santiago-arias,29,21,10800000
santiago-arias,28,20,10800000
santiago-arias,26,18,16200000
santiago-arias,21,13,1350000
santiago-arias,19,11,270000
santiago-arias,17,9,1350000
santiago-silva,30,20,405000
santiago-silva,29,19,450000
santiago-silva,28,18,540000
santiago-silva,27,17,405000
santiago-silva,26,16,405000
santiago-silva,25,15,405000
santiago-silva,25,14,270000
santiago-silva,24,14,270000
santiago-silva,21,11,90000
santiago-silva,20,10,45000
sebastian-abreu,43,19,68000
sebastian-abreu,42,18,68000
sebastian-abreu,41,17,68000
sebastian-abreu,40,16,68000
sebastian-abreu,39,15,90000
sebastian-abreu,39,14,180000
sebastian-abreu,37,13,225000
sebastian-abreu,37,12,270000
sebastian-abreu,36,12,450000
sebastian-abreu,34,10,2250000
sebastian-abreu,33,9,1770000
sebastian-abreu,32,8,1350000
sebastian-abreu,31,7,1350000
sebastian-abreu,30,6,1350000
sebastian-abreu,29,5,1350000
sebastian-abreu,28,4,1350000
sebastian-abreu,28,3,1350000
sebastian-abreu,27,3,1350000
sebastian-abreu,26,2,1350000
sebastian-abreu,26,1,1350000
sebastian-abreu,25,1,1350000
sebastian-abreu,24,0,1350000
sebastian-abreu,23,99,1350000
sebastian-abreu,22,98,1350000
sebastian-abreu,20,96,1350000
sebastian-abreu,18,94,1350000
uri-amaral,22,20,158000
uri-amaral,22,19,158000
uri-amaral,21,19,158000
uri-amaral,21,18,158000
uri-amaral,20,18,158000
wiston-fernandez,20,18,158000
wiston-fernandez,20,17,158000
wiston-fernandez,19,17,158000
adriano-freitas,24,20,90000
adriano-freitas,23,20,90000
adriano-freitas,21,18,90000
adriano-freitas,19,16,90000
agustin-requena,22,20,45000
agustin-requena,21,20,45000
agustin-requena,21,19,45000
agustin-requena,20,19,45000
agustin-requena,17,16,45000
alexander-machado,17,19,45000
brahyan-pinheiro,24,19,90000
brahyan-pinheiro,22,17,45000
bryan-bentaberry,22,19,90000
bryan-bentaberry,22,18,68000
bryan-bentaberry,21,18,68000
bryan-bentaberry,19,16,68000
cristian-cruz,23,20,270000
cristian-cruz,22,20,90000
cristian-cruz,18,16,270000
diego-duque,21,19,270000
emiliano-sosa,22,15,90000
emiliano-villar,21,20,90000
emiliano-villar,18,17,90000
facundo-moreira,31,20,225000
facundo-moreira,30,19,315000
facundo-moreira,29,18,315000
facundo-moreira,28,17,293000
facundo-moreira,27,16,293000
facundo-moreira,26,15,203000
facundo-moreira,25,14,113000
facundo-moreira,24,13,68000
federico-andrade,19,19,68000
felipe-klein,28,15,383000
felipe-klein,27,14,383000
felipe-klein,26,13,383000
felipe-klein,24,11,383000
felipe-klein,23,10,383000
felipe-klein,22,9,383000
felipe-klein,21,8,383000
franco-lopez,25,17,180000
franco-lopez,23,15,383000
gaston-filgueira,34,20,135000
gaston-filgueira,34,19,135000
gaston-filgueira,31,17,585000
gaston-filgueira,28,14,383000
gaston-filgueira,27,13,383000
gaston-filgueira,26,12,383000
gaston-filgueira,24,10,450000
gaston-filgueira,22,8,1310000
gaston-filgueira,21,7,450000
leandro-paiva,27,20,270000
leandro-paiva,26,20,270000
leandro-paiva,25,19,270000
leandro-paiva,24,18,270000
leandro-paiva,22,16,315000
leandro-paiva,19,13,315000
gonzalo-pintos,21,19,315000
ignacio-yepez,22,20,90000
ignacio-yepez,21,19,90000
ignacio-yepez,19,17,90000
joaquin-boghossian,33,20,180000
joaquin-boghossian,32,19,270000
joaquin-boghossian,31,18,360000
joaquin-boghossian,30,17,360000
joaquin-boghossian,29,16,270000
joaquin-boghossian,28,15,450000
joaquin-boghossian,27,14,450000
joaquin-boghossian,26,13,600000
joaquin-boghossian,25,12,765000
joaquin-boghossian,24,11,900000
joaquin-boghossian,23,10,2700000
joaquin-boghossian,22,9,2700000
joaquin-boghossian,20,7,2700000
joaquin-boghossian,19,6,2700000
joaquin-boghossian,18,5,2700000
jose-tancredi,36,19,68000
jose-tancredi,35,18,68000
jose-tancredi,34,17,101500
jose-tancredi,33,16,225000
jose-tancredi,32,15,405000
jose-tancredi,31,14,585000
jose-tancredi,30,13,585000
jose-tancredi,28,11,585000
jose-tancredi,27,10,585000
jose-tancredi,26,9,585000
jose-tancredi,21,4,585000
kevin-moreira,21,18,585000
maicol-cabrera,24,20,585000
maicol-cabrera,24,19,585000
maicol-cabrera,23,19,585000
maicol-cabrera,22,18,585000
maicol-cabrera,22,17,585000
maicol-cabrera,21,17,585000
maicol-cabrera,21,16,585000
maicol-cabrera,20,16,585000
maicol-cabrera,19,15,585000
mario-garcia,21,20,585000
leandro-gonzalez-pirez,28,20,2025000
leandro-gonzalez-pirez,25,17,2340000
leandro-gonzalez-pirez,24,16,1620000
leandro-gonzalez-pirez,23,15,900000
leandro-gonzalez-pirez,22,14,1053333.333
leandro-gonzalez-pirez,21,13,1130000
leandro-gonzalez-pirez,19,11,23000
mathias-silvera,21,20,23000
nahuel-furtado,21,19,23000
nicolas-ramos,21,20,23000
pablo-lacoste,32,20,135000
pablo-lacoste,29,17,315000
pablo-lacoste,28,16,330000
pablo-lacoste,21,9,360000
pablo-lacoste,16,4,360000
pablo-lacoste,14,2,360000
richard-pellejero,44,20,225000
richard-pellejero,39,15,68000
richard-pellejero,37,13,90000
richard-pellejero,36,12,90000
richard-pellejero,34,10,225000
richard-pellejero,32,8,225000
richard-pellejero,31,7,225000
richard-pellejero,30,6,225000
richard-pellejero,29,5,225000
richard-pellejero,27,3,225000
richard-pellejero,25,1,225000
richard-pellejero,19,95,225000
rodrigo-formento,19,18,225000
rodrigo-izquierdo,26,19,360000
rodrigo-izquierdo,24,17,135000
rodrigo-izquierdo,21,14,360000
ronald-alvarez,20,18,360000
adrian-sanchez,22,20,225000
adrian-sanchez,21,20,360000
agustin-heredia,25,21,90000
agustin-heredia,22,19,90000
agustin-heredia,19,16,90000
angel-cayetano,29,20,293000
angel-cayetano,28,19,293000
angel-cayetano,25,16,293000
angel-cayetano,24,15,360000
angel-cayetano,23,14,315000
angel-cayetano,20,11,315000
axel-muller,24,20,180000
axel-muller,24,19,180000
axel-muller,23,19,180000
axel-muller,23,18,135000
axel-muller,22,18,135000
axel-muller,20,16,135000
axel-muller,19,15,68000
axel-muller,16,12,135000
borys-barone,24,18,158000
borys-barone,23,17,158000
borys-barone,22,16,135000
borys-barone,21,15,135000
brian-ferrares,21,21,180000
brian-ferrares,20,20,68000
brian-ferrares,18,18,68000
clever-quintana,22,20,180000
clever-quintana,21,19,158000
clever-quintana,21,18,158000
clever-quintana,20,18,158000
clever-quintana,19,17,90000
clever-quintana,18,16,135000
emilio-mac-eachen,27,19,270000
emilio-mac-eachen,26,18,270000
emilio-mac-eachen,26,17,270000
emilio-mac-eachen,25,17,270000
emilio-mac-eachen,25,16,270000
emilio-mac-eachen,24,16,360000
emilio-mac-eachen,21,13,270000
emilio-mac-eachen,20,12,225000
emilio-mac-eachen,19,11,270000
enrique-etcheverry,25,20,225000
enrique-etcheverry,23,19,225000
enrique-etcheverry,23,18,225000
enrique-etcheverry,20,16,158000
enrique-etcheverry,17,13,225000
enzo-borges,34,20,180000
enzo-borges,33,19,180000
enzo-borges,32,18,180000
enzo-borges,31,17,248000
enzo-borges,30,16,225000
enzo-borges,29,15,248000
enzo-borges,27,13,248000
enzo-borges,26,12,248000
enzo-borges,25,11,248000
enzo-borges,24,10,248000
enzo-borges,23,9,248000
enzo-borges,22,8,248000
enzo-borges,21,7,248000
gonzalo-lamardo,24,20,270000
gonzalo-lamardo,23,20,68000
gonzalo-lamardo,23,19,68000
gonzalo-lamardo,22,19,68000
gonzalo-lamardo,20,17,68000
gonzalo-latorre,24,20,68000
gonzalo-latorre,21,17,146500
gonzalo-latorre,19,15,225000
guillermo-may,23,20,270000
guillermo-may,22,20,135000
guillermo-may,21,19,135000
guillermo-may,20,18,135000
hamilton-pereira,33,20,45000
hamilton-pereira,32,19,45000
hamilton-pereira,31,18,315000
hamilton-pereira,30,17,360000
hamilton-pereira,29,16,720000
hamilton-pereira,29,15,720000
hamilton-pereira,28,15,697500
hamilton-pereira,27,14,270000
hamilton-pereira,24,11,180000
hamilton-pereira,23,10,135000
hamilton-pereira,22,9,135000
hamilton-pereira,21,8,135000
hugo-dorrego,26,18,270000
hugo-dorrego,25,18,225000
hugo-dorrego,23,16,225000
hugo-dorrego,22,15,225000
hugo-dorrego,22,14,225000
hugo-dorrego,21,14,180000
hugo-dorrego,20,13,225000
hugo-magallanes,24,20,270000
hugo-magallanes,23,20,180000
hugo-magallanes,22,19,225000
